jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
ブラックバード,黑鸟,candidate,2005年12月31日_05：道中,mixed,249,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブリーフィング,简报,candidate,2005年12月31日_02：ブリーフィング / 2005年12月31日_03：格納庫 / 2006年02月15日_02：作戦会議【0730修正】,mixed,254,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブルーオーシャン,蓝海,candidate,2005年12月30日_06：夜・エレンと酒場1,mixed,255,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブルーオーシャン作戦,蓝海作战,candidate,2005年12月30日_06：夜・エレンと酒場1,mixed,256,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
プログラム,程序,candidate,2006年02月15日_02：作戦会議【0730修正】,mixed,259,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ホーム,归处,candidate,2005年12月31日_02：ブリーフィング,mixed,265,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ホーンド,号角,candidate,2006年01月01日_07：斯衛登場 / 2006年01月01日_09：斯衛と沙霧 / 2006年02月18日_07：後方の人々 / 2006年02月18日_16：救援 / 2006年02月18日_21：JFK脳髄の間 / 2006年02月18日_23：特攻前 / 2006年02月18日_24：反応炉区画での激戦 / 2006年02月18日_26：斑鳩,mixed,266,unscoped,14,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ホーンド中隊,号角中队,candidate,2006年02月18日_07：後方の人々 / 2006年02月18日_16：救援 / 2006年02月18日_23：特攻前,mixed,267,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ホーンド３,号角3,candidate,2006年01月01日_07：斯衛登場 / 2006年01月01日_09：斯衛と沙霧 / 2006年02月18日_07：後方の人々 / 2006年02月18日_21：JFK脳髄の間 / 2006年02月18日_24：反応炉区画での激戦,mixed,268,unscoped,8,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ボクサー,拳师号,candidate,2006年02月15日_01：洋上の出来事【0730修正】,mixed,269,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
マザーグース,鹅妈妈号,candidate,2006年01月01日_16：起爆後のゲグラン,mixed,277,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ミサイル,导弹,candidate,2005年12月31日_01：四カ国会議2日め / 2005年12月31日_02：ブリーフィング / 2006年01月01日_02：シアトル混乱 / 2006年01月01日_16：起爆後のゲグラン / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年01月04日_03：医者【0729修正】 / 2006年02月15日_02：作戦会議【0730修正】,mixed,281,unscoped,10,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メルヴィナ,梅尔维娜,candidate,2006年02月18日_21：JFK脳髄の間 / 2006年02月18日_27：リリア,mixed,285,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メルヴィナ・アードヴァニー,梅尔维娜·阿德瓦尼,candidate,2006年02月18日_21：JFK脳髄の間,mixed,286,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ユニット,单元,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月31日_02：ブリーフィング / 2006年01月01日_01：北米航空宇宙防衛司令部攻防戦開始 / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_15：核爆発 / 2006年01月01日_16：起爆後のゲグラン / 2006年01月01日_17：救助 / 2006年01月01日_19：救出２ / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_01：格納庫,mixed,295,unscoped,17,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ユーラシア,欧亚大陆,candidate,2005年12月30日_06：夜・エレンと酒場1 / 2006年01月09日_03：呼び出し,mixed,298,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ラトルスネーク,响尾蛇,candidate,2006年01月01日_05：北米航空宇宙防衛司令部攻防戦1膠着,mixed,302,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ラトルスネーク１,响尾蛇1,candidate,2006年01月01日_05：北米航空宇宙防衛司令部攻防戦1膠着,mixed,303,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ラファール,阵风,candidate,2006年01月01日_01：北米航空宇宙防衛司令部攻防戦開始 / 2006年01月01日_07：斯衛登場 / 2006年02月18日_12：地下茎,mixed,306,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リスク,风险,candidate,2005年12月31日_02：ブリーフィング / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年02月18日_17：再編成,mixed,311,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア,莉莉娅,candidate,2006年02月18日_21：JFK脳髄の間,mixed,316,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア・シェルベリ,莉莉娅·谢尔贝里,candidate,2006年02月18日_08：『門』入り口,mixed,318,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リヴィエール大尉,里维埃上尉,candidate,2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月18日_10：米軍突入部隊 / 2006年02月18日_12：地下茎 / 2006年02月18日_16：救援 / 2006年02月18日_28：JFKからの帰還,mixed,322,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リーナ,莉娜,candidate,2005年12月30日_07：夜・エレンと酒場2,mixed,323,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
レア・ゲグラン,蕾娅·盖克兰,candidate,2005年12月31日_06：待ち受ける者 / 2006年01月09日_01：格納庫,mixed,326,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ロケットモーター,火箭发动机,candidate,2005年12月31日_02：ブリーフィング,mixed,335,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ロレーヌ,洛林,candidate,2005年12月29日_02：同時刻・その頃のフランス軍 / 2006年02月18日_03：フェイズ２からフェイズ３へ / 2006年02月18日_08：『門』入り口 / 2006年02月18日_12：地下茎 / 2006年02月18日_15：後退するフランス部隊,mixed,336,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
一郎,一郎,candidate,2006年01月01日_02：シアトル混乱 / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年02月14日_02：施設,mixed,346,unscoped,8,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
不知火,不知火,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_04：日中・会議後 / 2006年01月07日_01：格納庫 / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年01月21日_04：柚香と父【0730修正】,mixed,351,unscoped,10,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
中尉,中尉,candidate,2005年12月27日_01：夜・響の部屋 / 2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_01：日中・国境線現在 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月30日_01：朝・斑鳩と真壁 / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_02：ブリーフィング / 2005年12月31日_03：格納庫 / 2006年01月01日_05：北米航空宇宙防衛司令部攻防戦1膠着 / 2006年01月01日_09：斯衛と沙霧 / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_12：北米航空宇宙防衛司令部攻防戦2 / 2006年01月01日_15：核爆発 / 2006年01月01日_16：起爆後のゲグラン / 2006年01月01日_17：救助 / 2006年01月01日_19：救出２ / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年01月04日_02：斑鳩 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_01：格納庫 / 2006年01月07日_02：柚香入院 / 2006年01月09日_01：格納庫 / 2006年01月09日_03：呼び出し / 2006年01月10日_03：柚香との会話【0730修正】 / 2006年01月10日_04：柚香の病室【0730修正】 / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年01月21日_02：真壁と響【0730修正】 / 2006年02月14日_02：施設 / 2006年02月14日_03：まりもの話【0730修正】 / 2006年02月14日_04：出征式【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月17日_02：エレンと響 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_10：米軍突入部隊 / 2006年02月18日_12：地下茎 / 2006年02月18日_16：救援 / 2006年02月18日_17：再編成 / 2006年02月18日_21：JFK脳髄の間 / 2006年02月18日_22：柚香脱出 / 2006年02月18日_24：反応炉区画での激戦 / 2006年02月18日_28：JFKからの帰還 / 2006年02月19日_01：白銀武,mixed,354,unscoped,247,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
中隊,中队,candidate,2006年01月01日_09：斯衛と沙霧 / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_12：北米航空宇宙防衛司令部攻防戦2 / 2006年01月09日_01：格納庫 / 2006年01月21日_04：柚香と父【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月18日_04：戦術機部隊撤退 / 2006年02月18日_07：後方の人々 / 2006年02月18日_12：地下茎 / 2006年02月18日_16：救援 / 2006年02月18日_23：特攻前,mixed,360,unscoped,15,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
伍長,伍长,candidate,2005年12月31日_05：道中,mixed,375,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
佐渡島,佐渡岛,candidate,2006年02月15日_02：作戦会議【0730修正】,mixed,378,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
佐渡島ハイヴ,佐渡岛HIVE,candidate,2006年02月15日_02：作戦会議【0730修正】,mixed,379,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
個中隊,个中队,candidate,2006年01月21日_04：柚香と父【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】,mixed,380,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
光線級,光线级,candidate,2006年01月09日_03：呼び出し / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_02：米軍戦術機部隊投入 / 2006年02月18日_03：フェイズ２からフェイズ３へ / 2006年02月18日_04：戦術機部隊撤退 / 2006年02月18日_06：再攻撃 / 2006年02月18日_07：後方の人々 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_09：日本帝国,mixed,387,unscoped,25,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
入隊,入队,candidate,2005年12月30日_07：夜・エレンと酒場2 / 2006年01月07日_02：柚香入院 / 2006年01月07日_04：夜、エレンと,mixed,388,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
全部隊,全部队,candidate,2006年02月18日_05：核爆発,mixed,390,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
兵士,士兵,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月30日_02：朝・駒木と移動中 / 2006年01月01日_22：沙霧たち / 2006年02月14日_04：出征式【0730修正】 / 2006年02月18日_01：JFK攻略開始 / 2006年02月18日_07：後方の人々 / 2006年02月18日_11：その頃のシアトル / 2006年02月18日_22：柚香脱出 / 2006年02月19日_01：白銀武,mixed,391,unscoped,11,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
兵士級,兵士级,candidate,2006年02月18日_22：柚香脱出,mixed,392,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
准将,准将,candidate,2005年12月31日_01：四カ国会議2日め / 2005年12月31日_02：ブリーフィング,mixed,396,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
医者,医生,candidate,2005年12月30日_06：夜・エレンと酒場1,mixed,407,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂,千堂,candidate,2005年12月27日_01：夜・響の部屋 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_04：日中・会議後 / 2005年12月31日_03：格納庫 / 2005年12月31日_05：道中 / 2006年01月01日_19：救出２ / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年01月04日_02：斑鳩 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_01：格納庫 / 2006年01月07日_02：柚香入院 / 2006年01月09日_03：呼び出し / 2006年01月10日_01：響の夢 / 2006年02月14日_04：出征式【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_17：再編成 / 2006年02月18日_22：柚香脱出 / 2006年02月18日_28：JFKからの帰還,mixed,408,unscoped,66,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂専務,千堂专务,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_04：日中・会議後 / 2006年01月04日_02：斑鳩 / 2006年01月09日_03：呼び出し / 2006年02月15日_01：洋上の出来事【0730修正】,mixed,412,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂少尉,千堂少尉,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月31日_03：格納庫 / 2006年01月01日_19：救出２ / 2006年01月07日_01：格納庫 / 2006年01月07日_02：柚香入院 / 2006年01月09日_03：呼び出し / 2006年02月14日_04：出征式【0730修正】 / 2006年02月18日_17：再編成 / 2006年02月18日_22：柚香脱出 / 2006年02月18日_28：JFKからの帰還,mixed,413,unscoped,24,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂柚香,千堂柚香,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会,mixed,414,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂柚香少尉,千堂柚香少尉,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会,mixed,416,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
参加者,参加者,candidate,2006年01月04日_03：医者【0729修正】,mixed,418,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
古手川先生,古手川老师,candidate,2005年12月31日_03：格納庫,mixed,420,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
司令部,司令部,candidate,2005年01月01日_01：北米航空宇宙防衛司令部現在 / 2005年12月31日_01：四カ国会議2日め / 2005年12月31日_02：ブリーフィング / 2005年12月31日_05：道中 / 2006年01月01日_03：フランス歓喜 / 2006年01月01日_10：核の足元 / 2006年01月01日_16：起爆後のゲグラン / 2006年01月04日_03：医者【0729修正】 / 2006年02月18日_01：JFK攻略開始 / 2006年02月18日_05：核爆発,mixed,421,unscoped,23,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
各小隊長,各小队长,candidate,2005年12月31日_05：道中,mixed,423,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
合衆国,合众国,candidate,2005年12月29日_03：同時刻・斑鳩到着のお知らせ / 2005年12月31日_02：ブリーフィング,mixed,425,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
告白,告白,candidate,2006年01月10日_03：柚香との会話【0730修正】 / 2006年02月17日_02：エレンと響,mixed,429,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
咲代子,咲代子,candidate,2006年01月01日_11：斯衛と帝国 / 2006年01月09日_03：呼び出し / 2006年01月10日_05：駒木回想　沙霧と / 2006年02月14日_04：出征式【0730修正】,mixed,431,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
国連,联合国,candidate,2005年12月31日_02：ブリーフィング / 2006年01月01日_16：起爆後のゲグラン / 2006年01月09日_01：格納庫 / 2006年01月09日_03：呼び出し / 2006年01月21日_02：真壁と響【0730修正】 / 2006年01月21日_03：真壁、白銀、まりも / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_01：JFK攻略開始 / 2006年02月18日_21：JFK脳髄の間,mixed,434,unscoped,24,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
国連宇宙総軍第６軌道降下兵団,联合国宇宙总军第6轨道降下兵团,candidate,2006年01月01日_16：起爆後のゲグラン,mixed,435,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
国連軍,联合国军,candidate,2006年01月01日_16：起爆後のゲグラン / 2006年01月09日_03：呼び出し / 2006年01月21日_02：真壁と響【0730修正】 / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_01：JFK攻略開始 / 2006年02月18日_21：JFK脳髄の間,mixed,438,unscoped,11,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
地球,地球,candidate,2005年12月30日_06：夜・エレンと酒場1 / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_02：ブリーフィング / 2006年01月01日_03：フランス歓喜 / 2006年01月09日_03：呼び出し / 2006年02月14日_04：出征式【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月15日_02：作戦会議【0730修正】,mixed,440,unscoped,19,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
基地,基地,candidate,2005年12月30日_06：夜・エレンと酒場1 / 2005年12月31日_02：ブリーフィング / 2005年12月31日_05：道中 / 2005年12月31日_06：待ち受ける者 / 2006年01月01日_05：北米航空宇宙防衛司令部攻防戦1膠着 / 2006年01月01日_20：北米航空宇宙防衛司令部崩壊 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_02：柚香入院 / 2006年01月09日_01：格納庫 / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月18日_21：JFK脳髄の間 / 2006年02月18日_26：斑鳩 / 2006年02月19日_01：白銀武,mixed,441,unscoped,30,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
塩の荒野,盐之荒野,candidate,2006年02月14日_04：出征式【0730修正】,mixed,442,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
声,声音,candidate,2005年12月29日_01：日中・国境線現在 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_07：夜・エレンと酒場2 / 2006年01月01日_21：シアトルで報告を聞く悠陽 / 2006年01月04日_03：医者【0729修正】 / 2006年01月09日_01：格納庫 / 2006年01月09日_03：呼び出し / 2006年01月10日_01：響の夢 / 2006年01月21日_02：真壁と響【0730修正】 / 2006年01月21日_03：真壁、白銀、まりも / 2006年02月14日_04：出征式【0730修正】 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_10：米軍突入部隊 / 2006年02月18日_16：救援,mixed,443,unscoped,19,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大上中尉,大上中尉,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_03：格納庫 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_02：柚香入院 / 2006年01月10日_03：柚香との会話【0730修正】 / 2006年01月10日_04：柚香の病室【0730修正】 / 2006年02月14日_02：施設 / 2006年02月17日_02：エレンと響,mixed,448,unscoped,21,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大和,大和,candidate,2005年12月29日_05：夜：酒場にて,mixed,453,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大尉,上尉,candidate,2005年12月29日_01：日中・国境線現在 / 2005年12月29日_02：同時刻・その頃のフランス軍 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_04：日中・会議後 / 2005年12月30日_06：夜・エレンと酒場1 / 2005年12月31日_02：ブリーフィング / 2005年12月31日_03：格納庫 / 2005年12月31日_07：沙霧 / 2006年01月01日_07：斯衛登場 / 2006年01月01日_09：斯衛と沙霧 / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_13：ベルナデット / 2006年01月01日_15：核爆発 / 2006年01月01日_22：沙霧たち / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年01月10日_02：駒木と響 / 2006年01月10日_05：駒木回想　沙霧と / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月14日_03：まりもの話【0730修正】 / 2006年02月14日_04：出征式【0730修正】 / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_06：再攻撃 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_10：米軍突入部隊 / 2006年02月18日_12：地下茎 / 2006年02月18日_15：後退するフランス部隊 / 2006年02月18日_16：救援 / 2006年02月18日_22：柚香脱出 / 2006年02月18日_28：JFKからの帰還,mixed,457,unscoped,124,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大規模作戦,大规模作战,candidate,2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月14日_03：まりもの話【0730修正】,mixed,460,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大規模重力偏差,大规模重力偏差,candidate,2006年01月09日_03：呼び出し,mixed,461,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大隊各機,大队各机,candidate,2006年02月18日_06：再攻撃,mixed,462,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
太平洋,太平洋,candidate,2005年12月30日_06：夜・エレンと酒場1,mixed,464,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女,女性,candidate,2005年01月01日_01：北米航空宇宙防衛司令部現在 / 2005年12月29日_01：日中・国境線現在 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月30日_01：朝・斑鳩と真壁 / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_06：夜・エレンと酒場1 / 2005年12月30日_07：夜・エレンと酒場2 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_02：柚香入院 / 2006年01月07日_03：柚香の部屋 / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年01月10日_03：柚香との会話【0730修正】 / 2006年01月10日_04：柚香の病室【0730修正】 / 2006年01月10日_05：駒木回想　沙霧と / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月17日_02：エレンと響 / 2006年02月18日_10：米軍突入部隊 / 2006年02月18日_26：斑鳩 / 2006年02月18日_28：JFKからの帰還,mixed,465,unscoped,68,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女の子,女孩,candidate,2005年12月29日_01：日中・国境線現在 / 2005年12月29日_05：夜：酒場にて / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_07：夜・エレンと酒場2 / 2006年01月04日_03：医者【0729修正】,mixed,467,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子ども,孩子,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月31日_03：格納庫,mixed,472,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子ども達,孩子们,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会,mixed,474,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子供,孩子,candidate,2005年12月29日_05：夜：酒場にて / 2005年12月30日_07：夜・エレンと酒場2 / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年01月07日_04：夜、エレンと / 2006年02月18日_21：JFK脳髄の間,mixed,475,unscoped,8,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
寺本,寺本,candidate,2005年12月29日_05：夜：酒場にて / 2006年01月07日_02：柚香入院 / 2006年01月10日_03：柚香との会話【0730修正】,mixed,479,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
小型種,小型种,candidate,2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_06：再攻撃,mixed,480,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
小隊,小队,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_02：ブリーフィング / 2005年12月31日_03：格納庫 / 2005年12月31日_05：道中 / 2006年01月01日_09：斯衛と沙霧 / 2006年01月01日_11：斯衛と帝国 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年01月21日_02：真壁と響【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月18日_06：再攻撃 / 2006年02月18日_07：後方の人々 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_12：地下茎 / 2006年02月18日_16：救援 / 2006年02月18日_23：特攻前,mixed,486,unscoped,27,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
