jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
リスト,名单,contextual,全篇,imperial-old,137,legacy-table,1,主库术语表
レポーター,记者,contextual,全篇,imperial-old,138,legacy-table,1,主库术语表
一同,众人,contextual,全篇,imperial-old,139,legacy-table,1,主库术语表
三軍共同防衛方針,三军共同防卫方针,contextual,全篇,imperial-old,140,legacy-table,1,本章审定
光線属種積乱雲,光线属种积雨云,contextual,全篇,imperial-old,141,legacy-table,1,本章审定
全島疎開令,全岛疏散令,contextual,全篇,imperial-old,142,legacy-table,1,本章审定
医者,医生,contextual,全篇,imperial-old,143,legacy-table,1,主库术语表
安倍智彦,安倍智彦,contextual,全篇,imperial-old,144,legacy-table,1,主库术语表
小沢久彌,小泽久弥,contextual,全篇,imperial-old,145,legacy-table,1,主库术语表
巌谷榮二,岩谷荣二,contextual,全篇,imperial-old,146,legacy-table,1,主库术语表
愛宕陣地,爱宕阵地,contextual,全篇,imperial-old,147,legacy-table,1,本章审定
戦時特例法,战时特别法,contextual,全篇,imperial-old,148,legacy-table,1,本章审定
戦術機部隊,战术机部队,contextual,全篇,imperial-old,149,legacy-table,1,主库术语表
戦術歩行戦闘機,战术机,contextual,全篇,imperial-old,150,legacy-table,1,主库术语表
戦車兵,坦克兵,contextual,全篇,imperial-old,151,legacy-table,1,主库术语表
攻性接敵,主动接敌,contextual,全篇,imperial-old,152,legacy-table,1,本章审定
敷設弾,布雷弹,contextual,全篇,imperial-old,153,legacy-table,1,本章审定
月詠真那,月咏真那,contextual,全篇,imperial-old,154,legacy-table,1,主库术语表
本国,本国,contextual,全篇,imperial-old,155,legacy-table,1,主库术语表
海兵隊,海军陆战队,contextual,全篇,imperial-old,156,legacy-table,1,主库术语表
烏が岳,乌岳,contextual,全篇,imperial-old,157,legacy-table,1,本章审定
突撃前衛長,突击前卫长,contextual,全篇,imperial-old,158,legacy-table,1,本章审定
職員,工作人员,contextual,全篇,imperial-old,159,legacy-table,1,主库术语表
能登和泉,能登和泉,contextual,全篇,imperial-old,160,legacy-table,1,主库术语表
装弾筒付翼安定徹甲弾,尾翼稳定脱壳穿甲弹,contextual,全篇,imperial-old,161,legacy-table,1,本章审定
贖罪,赎罪,contextual,全篇,imperial-old,162,legacy-table,1,主库术语表
軍警,军警,contextual,全篇,imperial-old,163,legacy-table,1,主库术语表
近接長刀,近接长刀,contextual,全篇,imperial-old,164,legacy-table,1,主库术语表
隊員,部队成员,contextual,全篇,imperial-old,165,legacy-table,1,主库术语表
隊形扇三型,扇形三型队形,contextual,全篇,imperial-old,166,legacy-table,1,本章审定
Ｂ小隊,B小队,contextual,全篇,imperial-old,167,legacy-table,1,主库术语表
鬼姫,鬼姬,contextual,全篇,imperial-old,168,legacy-table,3,本章审定
戦術鬼,战术魔鬼,contextual,全篇,imperial-old,169,legacy-table,6,本章审定
感覚欺瞞,感官欺骗,contextual,全篇,imperial-old,170,legacy-table,5,本章审定
面制圧,区域压制,contextual,全篇,imperial-old,171,legacy-table,17,本章审定
試製強化装備,试制强化装备,contextual,全篇,imperial-old,172,legacy-table,1,本章审定
９１式騎兵銃,91式卡宾枪,contextual,全篇,imperial-old,173,legacy-table,1,本章审定
自律圧力注射,自律压力注射,contextual,全篇,imperial-old,174,legacy-table,1,本章审定
圧力注射,压力注射,contextual,全篇,imperial-old,175,legacy-table,4,本章审定
乳歯,乳牙,contextual,全篇,imperial-old,176,legacy-table,1,本章审定
失探,失去追踪,contextual,全篇,imperial-old,177,legacy-table,2,本章审定
半学徒衛士,半学徒卫士,contextual,全篇,imperial-old,178,legacy-table,1,用户审定
半学徒兵,半学徒卫士,contextual,全篇,imperial-old,179,legacy-table,1,用户审定
半学徒,半学徒卫士,contextual,全篇,imperial-old,180,legacy-table,3,用户审定
総戦武,综战武,contextual,全篇,imperial-old,181,legacy-table,40,用户审定
総合戦闘武術評価試験,综合战斗武术评价考试,contextual,全篇,imperial-old,182,legacy-table,2,用户审定
九段に向かった,去了九段,contextual,全篇,imperial-old,183,legacy-table,1,用户审定
ポッチー,百奇,contextual,全篇,imperial-old,184,legacy-table,2,用户审定
ワーゲン・ザッツ,瓦根达斯,contextual,全篇,imperial-old,185,legacy-table,1,用户审定
ツ―１１号砲弾,TSU-11号炮弹,contextual,全篇,imperial-old,186,legacy-table,1,本章审定
