call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text
2491,game_t02490,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,AB99252E81F1CFA078B056D74FFC2FFAAE87E8D5A609AF6595DE9E95038A7A70,text,不过，吃快是卫士的美德……但这种简陋的饭菜，就更是这样了吧。
2492,game_t02491,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,9CB4C3ECA06E5526F8F49384E66E8D1B6B9A80F713EB3017D233BC968E019A21,text,「辛苦了，响。挺快的嘛」
2493,game_t02492,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,02E80516740458958322F6EAA10373A32E47493FC30AE3BBF986781FD0D497D5,text,「嗯。算是吧——。为了不引起误会我先说清楚，可不是在聊什么坏主意」
2494,game_t02493,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,D2A9939A1801136AF84D209135775D3ACF7389A7E133E27D93CCE082A848C1E8,text,「哎呀？ 我可还没问什么呢」
2495,game_t02494,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,106868F5A48CE73F189E5C65FD08FBB5A121138A21AD5BD3E6461AA9DF7F0E9B,text,「是是是。不过赶紧的，能跟我说说少佐说的那个任务吗？就是让我详细了解一下的那个」
2496,game_t02495,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,9983442266A36B3B2FC13500FB9B855DEB73080BED89F768D1B16E5D1475E136,text,「好～好！ 我来解释！ 呃——是关于卫士执行的通常任务之外的事」
2497,game_t02496,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2CC1C2AA9225244DD16477586C81759BABC3AA8E78F5EABE8627E7D28BFC4F1F,text,「首先呢，是租借地的警戒任务……呃，简单来说就是市区巡逻！」
2498,game_t02497,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,BA35C0F2756DC6F2403B0820CE20EC02AD52F21C0C05D16AA5E9BDBA2E639287,text,市区巡逻……。
2499,game_t02498,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,97A9CA7BD2CC862C3C8174D23AEED6E570BE17E0BB741B696D4AB76FEC03486C,text,「我也是刚才听说的，吓了一跳。因为拥有租借地警察权的军警人手不足，所以让非值班卫士帮忙执行巡逻任务……」
2500,game_t02499,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,7FA0F911D68FA2E28DC582E45CEFE02ED89524729F1C66765D6FBCECB0DD3B48,text,「喂喂，真的假的……」
2501,game_t02500,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,3AA3A85821BBAE1E741FE797D1735D139CCE14EE85A4897B8389E756F9DBDBB9,text,这算什么乱七八糟的——。
2502,game_t02501,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,26A3F783FF2E1AD329027D9801BA86765519EB0E4179BF65C71985A739CE5ABA,text,「是真的哦～。……呃，还有就是负责军事相关设施的警备，以及帮忙做整备工作。」
2503,game_t02502,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,6F6F6B15A4C44BE50039C60691DF9C0E4EE79DA636089BD28C6C4B58F8BD9351,text,「其中最糟糕、最要命的任务就是前线哨戒任务了。」
2504,game_t02503,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,4A92F5F61CD61243A82F24711852AE80143C5250DAF4043BA0C5B77934710279,text,「虽然不好大声说，但可以说我们算是走运了吧。」
2505,game_t02504,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,9EAF6D61D246B980B58B284B95C463A482C317C55EE757C554BB546C2E30D81B,text,「那个任务看起来相当讨人厌啊？」
2506,game_t02505,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,CE36034E6A7021BB439F84B88AB8A3AF81624C103D15C3DDD4DF9429622806D9,text,「那当然……为了削减物资，让卫士处于半冬眠状态待命，我真想把想出这主意的人碎尸万段。」
2507,game_t02506,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,11477A704CB760E5CA7BAB2E66DBA5F2FBA83B857CC71098E6202DB006E034CD,text,「原来如此。那我们就满怀感激地免掉那个任务，然后在其他任务上努力干吧。」
2508,game_t02507,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,EDACC5D8FD3214A06A5F8FE1F9F37692D5A830188A22FD6EF8E239C5CEFF72A9,text,「那，市区巡逻是要做什么？转转就行了吗？」
2509,game_t02508,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,84F94D3517174997434D6B35691492B01A11880126744FECF47F43A388956618,text,「因为拥有警察权，所以和普通警察一样。……说实话，这是我不想做的任务中的第二位。」
2510,game_t02509,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,85AC476C8F12A43B45379580DBB9356B8DCF140A00AECA5FDBFE96F8A1E5C429,text,「……为什么？」
2511,game_t02510,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,EC5A319CAF64366CC7BACECF598FCD696D15180A5A73D112BD7CAC18DBE2EAC2,text,要说感觉倒也不是不能理解，但总觉得太有切身体会了。
2512,game_t02511,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
2513,game_t02512,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,6F67BEF79D89CCCE5D52F453CC5B5F7F4BFE1FCE20B42B42934B58D63C4EE52E,text,「租借地……日本人居住区的治安正在恶化……」
2514,game_t02513,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,10D3DCC1B8759351C40212E42B511796AD31764957277EE36F8FAEE5EDD8B9C2,text,「啊……」
2515,game_t02514,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,68D11ED4F1EE2FE97F2CD7D7C655BE6EF068F8B40221B4CE7FC11D99616A3ED5,text,那并不是什么难以想象的状况。形势这么严峻，变差也是理所当然的。
2516,game_t02515,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,148DD28046D73889D17CCA465353D9C200E9102D92216F076E7CE0BA4CC3881E,text,「特别是配给所周边，纠纷不断。因为粮食生产陷入困境，配给方面出了问题……」
2517,game_t02516,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,6813ABA663300481B4AEF9F0CEB59DB6EB869A0C0FC7BA86DCEA0EC117124A3E,text,。
2518,game_t02517,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,66F0A08B781968F2BC31F57F5DCCD83151B45081707A6ED5E4B499D737D49F79,text,「柚酱，你怎么了？」
2519,game_t02518,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,01F8DF65DDAB1F2785D083E25528FD4E306FEE0173B01B50DEC4C45A14F69C19,text,「啊……不，没什么。」
2520,game_t02519,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,E04F9FB43063093D1876DE511BD7E3FE48AE361E0D8D4FCAF3DAA2021EE2C6F8,text,柚香……。
2521,game_t02520,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,5E6A06C893C572CFAE7A1E31EC9C6430B210A59350282EA0D5EC615333DAABE6,text,「军人对平民……那个，有时会用威压调解……」
2522,game_t02521,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,4FDED170F4FB2C2604CCFDEFD449F89E660AFBDE7977A034CFA31D9948659677,text,「难道……用步枪瞄准进行威压吗？」
2523,game_t02522,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,0C891D7167CFB26602C5BF3948D03BD5B4DAD45F9754B75B89887EA88A08E84F,text,开什么玩笑……那已经不是正常的民主国家了！
2524,game_t02523,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,83BA4D009E562D741657B0CE26B47839A24F07045235B8A5F9203026868E5D9A,text,「呃、呃，到那种地步还不至于……真要拿枪指着平民的话会出大事的……」
2525,game_t02524,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,FB285063236FC910031A7A15728A87031BA9670A1253B4BD375EFDF24D5E7F9F,text,「是吧……」
2526,game_t02525,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,B51AD6B6B37EB4A5EC0FECA6A986C95A7BB7F4102CA3D12690AED1B31A477E6B,text,还好……虽然这么说，但从说话的语气来看，说实话感觉只是时间问题。
2527,game_t02526,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,48E2E3322A7DFCE4D868BEE2A3D590FB9EB3D23C70DAADB1F2F8CF3A112FFC82,text,「只能祈祷不要出现向平民举枪的时刻……就是这样。根源是粮食问题，所以没那么容易解决。」
2528,game_t02527,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2BDF42C489EC8B4670CFBABCAC47F325426D2879539707A39B906554B0AF7E5F,text,果然如此啊……。
2529,game_t02528,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,3909B930260EF6D6E95556C0FDD5802FBFD66A28EE4AAE85433CE16CEBAA18EE,text,「粮食问题啊……」
2530,game_t02529,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,38510476E8E1E9A6FAF9E4279146A15E1CC0E68B926DDFE0185828F5AE0B6D30,text,我们这些被强制要求高热量饮食的卫士，吃的却是这么寒酸的东西……
2531,game_t02530,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,7A6643BA221C41C6B9A7701E566A17749B847985D9A2AF7199B9B6DF2612C6A5,text,配给给平民的伙食内容很容易想象。
2532,game_t02531,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,CED8295DA33D86B447B1CF5A6B14821C3A253BC20346B45DB5052BBF06942F0D,text,「不过，日本人还真是能忍啊。要是在我的国家或美国，早就爆发大暴动了」
2533,game_t02532,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
2534,game_t02533,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,7EAD470F7B1A7C8F1CC5909C03F8E75A1A1573B284F41E1D5AB29CF0EE3082D0,text,「从我这个外国人的角度看，真是不可思议。为什么在那样的状况下，还能优先考虑别人呢」
2535,game_t02534,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,7D46D04E751D6151C094FA738FAA636D04689E815B49087EB6FEB37D75878D27,text,「那就是日本人的国民性啊」
2536,game_t02535,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
2537,game_t02536,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,409CA62F84119D83C479C5CE1049D7EDB1A4B4F5FBEE02E5A0297F99BCBD24A8,text,「是啊，这点毫无疑问……那是我们的骄傲」
2538,game_t02537,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
2539,game_t02538,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,E6A62E40C1C5BA3D7D0AABFAB4F0CD98B5B033B6B526F04C05C6A11FF0888D64,text,「有好有坏吧」
2540,game_t02539,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,BD8835E160447F2874C86BBF7E9F8CD356FF9164A0040178932F13059753D993,text,柚香对日本人的性格，有种全面肯定的倾向。不稍微补充一下的话，听起来可能有点刺耳。
2541,game_t02540,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,9DA76B466CAAC71C1F6504531EF4B61BF7CC930BA2E85AF60E836F62B01A8C47,text,「原来如此……从广义上讲，我也是被那种精神拯救的，并不是在批评」
2542,game_t02541,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,81777702DF7BC219CDB298F8B2B3D4618C577EB2D2E0E85FBBCCD42850904D88,text,「嗯，我知道。」
2543,game_t02542,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,10637D9B1FC48D78E39C4574B88B75584A28CD594D7BED32A91B57152F4CDCE3,text,「……说到资源不足，演习和训练的情况怎么样？有削减吗？」
2544,game_t02543,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,D55AF8B8506E25965C7C8B12BD7DB1A4C3B2DCF6D91A05961461C063F8B6F2BD,text,「是的。实机训练因为推进剂供应紧张，几乎不进行了……我当训练兵的时候也只做过几次……」
2545,game_t02544,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
2546,game_t02545,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,DB388CF1510EACCA1A6129DB1812A9736472E2F6B61FE6118F65AB63E406BC45,text,「模拟器数量也少，很难轮到。虽然听说过从美军租借的传闻，但实际……」
2547,game_t02546,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,DEEC00E42631C4B90E620BEAFC997AA19E7EC99360133E1D3A3F18122BB0958C,text,「这下麻烦了……」
2548,game_t02547,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,8C2261546AAECD8FD6780DCF0BCE07CAF4D9E6AC3FB8AD63A53B865719655939,text,实机训练不行，模拟器也不行……这样的话，部队协同要怎么建立啊。
2549,game_t02548,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,D282EDEC47634DED690A8AB6892E0C81D18FBA26D09EE2DF9511A832632CA39B,text,那种状态下，要怎么组建部队啊。
2550,game_t02549,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,518D783C4179B4829916786106F64F21639DB839A22D2B19889629F3E71259A7,text,「所以主要是桌面演习和影像学习，还有就是维持基础体力的常规训练」
2551,game_t02550,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,F8DAD55DD554ABFF23DCC943245D5B172AC79F1253749123416175397856FF55,text,「然后空余时间就是市区巡逻……就这样」
2552,game_t02551,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,03AE89B0A1358F60E620ED6A6D263647056E46E479EB95D7EF0C0EE73FA416D0,text,「情况严峻啊……」
2553,game_t02552,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,62DA8F4ECFD18C78C1ECAA6AE33DADEA70A99D6894CF11A06DAA290E08208D8E,text,「不过嘛……就算这么说也没办法。没有的东西就是没有！」
2554,game_t02553,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,BB2A39A3C361CBEB558233974ADE7AF127E4174901C044F91D20644CA2C82A90,text,没办法——。
2555,game_t02554,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,B6F16E2E3D65F52715ED1019A47A22146B836043819FC1C0858EBF5B114595DD,text,这真的是能被允许的问题吗……？
2556,game_t02555,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,CD0A54D93EBF79A254995FC6B0055491B2DFC8A2244199DF76687207FAAE2AF1,text,「……就这种状态，你跟我说要把新兵送上战场？」
2557,game_t02556,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,D72A2F04FDB411C26C07CA2C9C5D48386729E35AC4CA00CF30E09A79D77E5FDC,text,「总之按训练来就行了。简单的任务。千堂少尉会掩护你们的。绝对不要放弃——这样就能活下来」
2558,game_t02557,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,046C162AF7872587187E75D30F7BE08F991C90D05D6E77C285DF28730D51B51A,text,「中尉——我、我……」
2559,game_t02558,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,7F75B6DA9443E7C3EDB54B8F075C21369101279069AE82ED417375404768189C,text,什么简单的任务，畜生……新人们连最低限度的训练都没接受过啊——！
2560,game_t02559,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,54C1910723C12D85DDE969CC31F168643A5D14D26D099A0BA04C4B33E848B5FA,text,现在我知道了。铃原的死因，不是战力不足或配置失误。
2561,game_t02560,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,0EDDC817AE1289B16D2D555BAF06D9086D2712E28D763EFC9A504921E18DFC1C,text,是我没有确认训练内容，我的错……。
2562,game_t02561,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,C788718CAF90315B17A54C088E3B19066BABDDE27D81DC65C061369FCC97CC92,text,而我却……把责任推给了无可救药的恶劣环境。
2563,game_t02562,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,4916CAA96C1F5BDAD9EEC59A75BD766ABC285B81F42640330E01CD3FEA757B95,text,因为那样还是无法平复心情，就找上层当替罪羊，企图逃避自己的责任。
2564,game_t02563,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
2565,game_t02564,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,D1C09297DECABD4E43D52554850E7ACCA8A977F3B360D5FA463F5F141D7C30C3,text,「别误会，响。新人是有优先使用模拟器的。」
2566,game_t02565,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,C972E0223C9DB26A4FF5917CF68C38551740A834EFCC8A2855A6C1A7BC26D243,text,「就、就是啊～。卫士训练学校也有专用模拟器呢！」
2567,game_t02566,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「……」
2568,game_t02567,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,3E552E1CB53DE40FE1DF7A4D089645194E9C6416FEB8AF3F33C665AC27BECE5C,text,「为了缓解模拟器不足，我们也下调了征兵年龄……」
2569,game_t02568,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,DED4EBFB20E821B74A74807F6E88D07F7514804240FC112E28E26F9E5F30F009,text,「年龄下调？——现在征兵从几岁开始？」
2570,game_t02569,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,11172049C1BB606A97B5BDA1E6106225C7648CD89FD906240C3655CEB9F6DE02,text,「10岁。」
2571,game_t02570,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,5C7A6AACDB1F7A6AC490B5E1C96ABD897EEA79E6F85E7A0C5BB5BE1D75B7E42A,text,10岁——！
2572,game_t02571,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,4B8325B01D02BF155830036B22122C8D2EF4DE4927F2343948DC6514DD9B0438,text,难道要让小孩上战场吗……？
2573,game_t02572,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,E495CC6DD9CE4BC87C10AD0713830937AE2489249B2A3069B2C6CCDEF7B8F2D4,text,「准确地说，是从10岁开始登记为预备训练生，学校课程大部分都变成军事训练。集训也多了很多。」
2574,game_t02573,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,3269DFC292A6FDE823F7A4034FEDC4F447D34091689412711889DBA7826B43B5,text,「这哪……算什么教育啊……」
2575,game_t02574,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,45E507EE488CD9FFCE3DDDA89A195BF24CFCD5338757189655A7B0D8EE543BCF,text,「但、但是，确实可能有点早！可是这样一来，模拟器的使用次数就增加了啊……」
2576,game_t02575,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,4E3775E8FF7BB785E22A870D78689215BBEC4C0E2F0258521A41AF2BD892F547,text,「我操心的不是那个！不管什么理由，小孩就是小孩吧！」
2577,game_t02576,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,A30E71D804E037BF2BBEC055976A627069C474A373F3D8CF36E8F9A9EBA2BE69,text,「我们打仗就是为了不让小鬼们上战场啊！结果——！这不是毫无意义吗——！」
2578,game_t02577,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,E2418910B77819C5E8A0989D0F06FF6791E2A0AB1BFC0ACA5963A0E1BA10FBAC,text,「响——！……声音太大了。大家都在呢。」
2579,game_t02578,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,6813ABA663300481B4AEF9F0CEB59DB6EB869A0C0FC7BA86DCEA0EC117124A3E,text,。
2580,game_t02579,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,18F1C059F15B7ACE8D53042B8856D55BEEADD84826B48EC57ADBE178ED06F40C,text,「抱歉……」
2581,game_t02580,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,3FF910DA300D046959C3FDBDC2955F3BC4BAF336E3F124425029002398DB2BBD,text,「……因为所有符合条件的成年人都已征召入伍了。」
2582,game_t02581,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,A6FEFFF8650CA24A19F9D17CC425F6E77645CC65E2739DE0F626423833BEE2DD,text,「所以……接下来就是小孩了吗。」
2583,game_t02582,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,7FF8B85CC7C2948939A202DFD1DD6B6AFCD18A5F56FF371AACB1A56ABBF75A94,text,畜生……。
2584,game_t02583,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,B6D5F39F23523F9840ECA7C6B85B652599362645CA4D5B47F41039BBCDCB09AC,text,「这就是现实。既然如此，模拟器次数增加反而更好。这样能变得更强。」
2585,game_t02584,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,A387DAE1E8DE6911ACFA7189A76DF5B4601FE4359E1CEBA30B9A7541956F210C,text,「我不想把送小孩上战场当成理所当然。但也不能逃避现实。」
2586,game_t02585,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,745BC8C897948A1D7281EEBF6E49E39E39DE9101E7BB155D649555A683583BF8,text,这样啊……。
2587,game_t02586,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,A50E30E31835E7A8538E20083AB4620EE24A114FC21B4FABC5EA642DCABA0CFE,text,美樱乃也经历过类似的培养过程啊……。
2588,game_t02587,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,,65F94C8B1A5FAC27DA0316BC5EDF72C2FAD7B7140DA30C32E4EFCE33FA17205C,text,就像以前在香椎的那一幕。而且是从当事人视角说出来……我还能说什么呢。
