"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"638","pf:static:photonflowers11.rio.002:30631052:00138252","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","純夏","【純夏】「…<03>…<03>…<03>…<03>」<01>","纯夏【…………】"
"639","pf:static:photonflowers11.rio.002:30631052:00138320","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"640","pf:static:photonflowers11.rio.002:30631052:00138386","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","純夏","【純夏】「…<03>…<03>…<03>…<03>タケルちゃんだから、<03>言えないんだよ」<01>","纯夏【…………就是因为是小武，所以才不能说啊】"
"641","pf:static:photonflowers11.rio.002:30631052:00138562","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","武","【武】「え？　どうして？」<01>","武【诶？为什么？】"
"642","pf:static:photonflowers11.rio.002:30631052:00138648","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","","な、<03>なんだよ？　急に深刻な顔しやがって。<01>","干、干嘛啊？突然一副这么严肃的表情。"
"643","pf:static:photonflowers11.rio.002:30631052:00138812","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","純夏","【純夏】「だって、<03>言ったらタケルちゃん…<03>…<03>…<03>…<03>」<01>","纯夏【因为，说了的话小武就…………】"
"644","pf:static:photonflowers11.rio.002:30631052:00138964","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"645","pf:static:photonflowers11.rio.002:30631052:00139030","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","","言ったら？<01>","说了的话？"
"646","pf:static:photonflowers11.rio.002:30631052:00139074","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","純夏","【純夏】「ご、<03>ごめんねっ！　わたしもう、<03>寝るよ」<01>","纯夏【对、对不起哦！我要睡了！】"
"647","pf:static:photonflowers11.rio.002:30631052:00139228","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","武","【武】「あ、<03>おいっ！」<01>","武【喂、喂！】"
"648","pf:static:photonflowers11.rio.002:30631052:00139300","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","","…<03>…<03>何だってんだ？　気になるじゃんかー！<01>","……到底会怎么样啊？不是很让人在意嘛！"
"649","pf:static:photonflowers11.rio.002:30631052:00139476","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","","何だよ今のマジな顔は…<03>…<03>。<01>","刚才那么认真的脸到底是……"
"650","pf:static:photonflowers11.rio.002:30631052:00139624","photonflowers11.rio.002","crsa:photonflowers11.rio.002@30631052","","オレに言ったらどうなるって言うんだよ…<03>…<03>。<01>","倒是告诉我如果说了的话会怎么样啊……"
"651","pf:static:photonflowers11.rio.002:630827184:00028660","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「ん…<03>…<03>…<03>…<03>」<01>","武【额……】"
"652","pf:static:photonflowers11.rio.002:630827184:00028732","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>。<01>","…<03>…<03>。"
"653","pf:static:photonflowers11.rio.002:630827184:00028762","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>…<03>…<03>あれ？<01>","…………嗯？"
"654","pf:static:photonflowers11.rio.002:630827184:00028806","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","オレ…<03>…<03>何やってんだっけ？<01>","我……在干什么来着？"
"655","pf:static:photonflowers11.rio.002:630827184:00028908","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>。<01>","…<03>…<03>。"
"656","pf:static:photonflowers11.rio.002:630827184:00028938","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","ああ、<03>そうか。昨日はドリコスでバルジャーノンやり始めて…<03>…<03>そのまま寝ちまったんだな。<01>","啊，这样啊。昨天在DC（世嘉主机Dreamcast的neta）上玩巴尔加农……结果就那么睡着了。"
"657","pf:static:photonflowers11.rio.002:630827184:00029236","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","くそ…<03>…<03>手が痺れてるよ。<0A>枕にして寝てたんだな？<01>","可恶……手麻了。枕着手睡着了？"
"658","pf:static:photonflowers11.rio.002:630827184:00029424","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","首とか背中もギシギシ言ってる気がするし…<03>…<03>全然寝た気がしねぇ。<01>","感觉脖子和背都咯吱咯吱地响……完全没有睡过了的感觉。"
"659","pf:static:photonflowers11.rio.002:630827184:00029642","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","まあ、<03>どうせ暇な休みだから、<03>寝直せばいいだけなんだが。<01>","嘛，反正是放假，人又闲，再重新睡一觉算了。"
"660","pf:static:photonflowers11.rio.002:630827184:00029866","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","それより、<03>今呼び鈴が鳴ったような…<03>…<03>。<01>","话说，刚才门铃响了吧……"
"661","pf:static:photonflowers11.rio.002:630827184:00030056","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","声","【声】「いらっしゃーい！」<01>","【欢迎你来——！】"
"662","pf:static:photonflowers11.rio.002:630827184:00030140","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","声","【声】「おじゃまします…<03>…<03>」<01>","【打扰了……】"
"663","pf:static:photonflowers11.rio.002:630827184:00030244","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","なんだ…<03>…<03>隣か…<03>…<03>。<01>","什么啊……隔壁啊……"
"664","pf:static:photonflowers11.rio.002:630827184:00030354","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>。<01>","…<03>…<03>。"
"665","pf:static:photonflowers11.rio.002:630827184:00030384","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>…<03>…<03>ん？<01>","…………嗯？"
"666","pf:static:photonflowers11.rio.002:630827184:00030424","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","おい…<03>…<03>今の声…<03>…<03>委員長じゃないか？<01>","喂……刚才的声音……不是班长吗？"
"667","pf:static:photonflowers11.rio.002:630827184:00030570","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","や、<03>やっぱり…<03>…<03>。<0A>一瞬見えたあのバケモノじみた三つ編みは間違いなく委員長！<01>","果、果然……。一瞬之间瞟到的三股辫妖怪毫无疑问是班长！"
"668","pf:static:photonflowers11.rio.002:630827184:00030876","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","なんだあ？　純夏のヤツ、<03>委員長と予定があるって、<03>家で何かする気なのか？<01>","搞什么啊？纯夏那家伙和班长的预定是要在家里做什么？"
"669","pf:static:photonflowers11.rio.002:630827184:00031184","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","何だろ…<03>…<03>…<03>…<03>勉強？<01>","做什么呢…………学习？"
"670","pf:static:photonflowers11.rio.002:630827184:00031374","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"671","pf:static:photonflowers11.rio.002:630827184:00031440","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","あ、<03>あり得ねぇ…<03>…<03>。<01>","不、不可能……。"
"672","pf:static:photonflowers11.rio.002:630827184:00031504","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","――恋愛相談？<01>","——恋爱咨询？"
"673","pf:static:photonflowers11.rio.002:630827184:00031586","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","これもあり得ねぇ…<03>…<03>あくまで私見だが、<03>それは委員長の守備範囲外だ。<01>","这也不可能……哪怕让我来看，这也不在班长的知识储备范围内。"
"674","pf:static:photonflowers11.rio.002:630827184:00031864","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","委員長にそのスキルがあったとしても、<03>相手の男はアレだ、<03>委員長のあの小うるさい性格を受け流すだけの、<03>神のごとくひろーい心の持ち主だ。<01>","哪怕班长有这个经验，作为她对象的那个男的也绝对是个能接受班长小气啰嗦性格的，菩萨心肠的主。"
"675","pf:static:photonflowers11.rio.002:630827184:00032258","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","その基準をオレに適合させるのは絶対無理。<0A>っつーわけで、<03>相談したところで純夏には何の役にも立たんわけだ。<01>","要让我符合那种标准绝对不可能。也就是说，哪怕咨询了对于纯夏也没有任何帮助。"
"676","pf:static:photonflowers11.rio.002:630827184:00032534","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","じゃあ…<03>…<03>なんだろうな？<01>","那……是在干什么呢？"
"677","pf:static:photonflowers11.rio.002:630827184:00032666","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「――！」<01>","武【——！】"
"678","pf:static:photonflowers11.rio.002:630827184:00032714","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","まさか…<03>…<03>口撃のノウハウ！？<01>","难道是……吵架技巧的学习！？"
"679","pf:static:photonflowers11.rio.002:630827184:00032858","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","うわ…<03>…<03>これは無いとは言えないぞ。<01>","呜哇……这还真说不定。"
"680","pf:static:photonflowers11.rio.002:630827184:00032976","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","あいつ、<03>普段オレに口で勝てないもんだから、<03>委員長に学ぼうってことか？<01>","那家伙，因为平时嘴上赢不了我，所以才想向班长学习？"
"681","pf:static:photonflowers11.rio.002:630827184:00033296","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","昨日の夜…<03>…<03>オレだから言えないって言った純夏の言葉…<03>…<03>。<01>","昨天晚上……纯夏也说了就因为是我所以才不能说……"
"682","pf:static:photonflowers11.rio.002:630827184:00033518","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","そんなことオレに言ったら絶対阻止されるもんな。<01>","要是跟我说了那种事的话，我绝对会阻止的啊。"
"683","pf:static:photonflowers11.rio.002:630827184:00033692","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","マジかよっ！？　冗談じゃねーぞっ！！<01>","真的假的！？这可不是开玩笑的！！"
"684","pf:static:photonflowers11.rio.002:630827184:00033806","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","毎朝、<03>起きがけに説教なんかされてみろ！？　オレはきっと寝ぼけたままで速攻パンチくれるだろ？<01>","你试试每天早上起床时被说教！？我肯定会睡意朦胧地一拳打过去的吧？"
"685","pf:static:photonflowers11.rio.002:630827184:00034156","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","そしたらすかさずヤツの「どりるみるきぃぱんち」が炸裂するだろ？　いや、<03>封印された左――「ふぁんとむ」が蘇る可能性もある。<01>","然后那家伙就立刻会使出【牛奶钻钻拳】对吧？不……，被封印的左手——【phantom】也不是没有复苏的可能。"
"686","pf:static:photonflowers11.rio.002:630827184:00034672","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","そんでもって死にかけながらやっとの思いで教室にたどり着くと、<03>本家・委員長のイヤミ口撃が…<03>…<03>。<01>","然后好死不死地到达心心念的教室之后，正宗的班长嘴遁就……"
"687","pf:static:photonflowers11.rio.002:630827184:00035190","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「地獄二段積み…<03>…<03>最悪だ――」<01>","武【禁忌的二重地狱……糟透了——】"
"688","pf:static:photonflowers11.rio.002:630827184:00035390","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","声","【声】「――あいたーーーーーーっっ！！！！」<01>","【——啊好痛————！！！！】"
"689","pf:static:photonflowers11.rio.002:630827184:00035482","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「――ッ！？」<01>","武【——唔！？】"
"690","pf:static:photonflowers11.rio.002:630827184:00035536","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>さっそく始まってるようだな…<03>…<03>委員長の地獄の特訓が。<01>","……这就开始了啊……班长的地狱特训。"
"691","pf:static:photonflowers11.rio.002:630827184:00035802","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","ここの所、<03>何もかもがオレの思いとは逆の方向に流れてる…<03>…<03>当たって欲しくない予想に限って、<03>ズバリ当たるという最悪のケースを真剣に検討せざるを得まい…<03>…<03>。<01>","最近这段时间，无论什么都和自己希望的相悖……越是不想成真的猜测，越是要以最坏的预想严肃地绸缪……"
"692","pf:static:photonflowers11.rio.002:630827184:00036312","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","声","【声】「――あいたーーーーーーっっ！！！！」<01>","【——啊好痛————！！！！】"
"693","pf:static:photonflowers11.rio.002:630827184:00036404","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","純夏があの地獄をくぐり抜けた時…<03>…<03>オレには更なる地獄が待ち受けてる…<03>…<03>というわけか。<01>","也就是说……当纯夏从那地狱脱身之时……就有更令人痛苦的地狱等着我吗……"
"694","pf:static:photonflowers11.rio.002:630827184:00036726","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"695","pf:static:photonflowers11.rio.002:630827184:00036792","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","確かにこれは、<03>純夏、<03>おまえの愛情のひとつなのかもしれん。<01>","确实，这也是纯夏的爱情的一种也说不定。"
"696","pf:static:photonflowers11.rio.002:630827184:00036990","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","いや、<03>そうなんだろう。<0A>好きな男にはキッチリしていて欲しいという願いなのだ。<01>","嗯，应该是这回事。希望自己喜欢的男人能够更有出息。"
"697","pf:static:photonflowers11.rio.002:630827184:00037292","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","特におまえは何もかもダメダメだから、<03>オレに、<03>今まで以上に頼りがいのある男になって欲しいと思うのも、<03>無理はねえ…<03>…<03>理解は出来るぜ。<01>","特别是像你这种这也不行那也不行的人，希望我能比以前更加可靠也不奇怪……我能理解。"
"698","pf:static:photonflowers11.rio.002:630827184:00037798","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","だが、<03>オレは今のままでこそオレ！<01>","但，保持现在这样的我才是真正的我！"
"699","pf:static:photonflowers11.rio.002:630827184:00037942","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","オレが変わってしまったら、<03>それはおまえが好きになったオレじゃない別人になっちまうんだ！<01>","如果我改变了，那就不是你喜欢上的我，而是别的人了！"
"700","pf:static:photonflowers11.rio.002:630827184:00038186","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","おまえの気持ちは、<03>それはそれでありがたく受け取っておいてだな…<03>…<03><01>","你的心意，我就心怀感激地收下了……"
"701","pf:static:photonflowers11.rio.002:630827184:00038466","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「やっぱり断固阻止！　だろーーー！？」<01>","武【果然还是要坚决制止！是吧——！？】"
"702","pf:static:photonflowers11.rio.002:630827184:00038646","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「はーい…<03>…<03>」<01>","纯夏【来了……】"
"703","pf:static:photonflowers11.rio.002:630827184:00038722","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「…<03>…<03>あれ、<03>タケルちゃん？　どうしたの？」<01>","纯夏【……嗯？小武？怎么了吗？】"
"704","pf:static:photonflowers11.rio.002:630827184:00038868","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"705","pf:static:photonflowers11.rio.002:630827184:00038934","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「な、<03>なに？」<01>","纯夏【干、干嘛？】"
"706","pf:static:photonflowers11.rio.002:630827184:00039000","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"707","pf:static:photonflowers11.rio.002:630827184:00039066","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「タケルちゃん？」<01>","纯夏【小武？】"
"708","pf:static:photonflowers11.rio.002:630827184:00039144","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「…<03>…<03>…<03>…<03>ごめんなさい」<01>","武【……对不起】"
"709","pf:static:photonflowers11.rio.002:630827184:00039258","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「は？」<01>","纯夏【哈？】"
"710","pf:static:photonflowers11.rio.002:630827184:00039310","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「明日のオレは、<03>今日のオレよりちょっとだけマシになるからさー！　委員長に教えを請うのはやめてくれ！」<01>","武【明天的我会比今天的我稍微有出息一点的！不要再向班长请教了！】"
"711","pf:static:photonflowers11.rio.002:630827184:00039656","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「…<03>…<03>何言ってんの？」<01>","纯夏【……你在说什么啊？】"
"712","pf:static:photonflowers11.rio.002:630827184:00039748","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「おまえが委員長並みの口撃力を身につけたら、<03>オレは一体どうしたらいいんだ！？」<01>","武【你要是学会了班长同等级的嘴遁了的话，那我到底该怎么办才好啊！？】"
"713","pf:static:photonflowers11.rio.002:630827184:00040040","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","おまえのトンチキな頭じゃまあ無理だとは思うが、<03>万が一そんなことになっちまったら取り返しがつかねえんだ！<01>","虽然觉得你的笨笨大脑不太可能做到这点，但万一真的变成那样就无法挽回了啊！"
"714","pf:static:photonflowers11.rio.002:630827184:00040428","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","オレは融通の利かないクソ真面目人間になんかなりたくないっ！　少しぐらいバカでもシャレの分かる奴の方が楽しいって！<01>","我不想成为不懂变通的严肃过头的人！当个就算有点笨但懂得开玩笑的人更加开心！"
"715","pf:static:photonflowers11.rio.002:630827184:00040782","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","少年の心を持った大人になりたいんだよ～～！<01>","男人至死是少年啊——！"
"716","pf:static:photonflowers11.rio.002:630827184:00040952","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「コウゲキリョクを身につけるぅ？　何のこと？」<01>","纯夏【学会嘴…遁…？你在说什么？】"
"717","pf:static:photonflowers11.rio.002:630827184:00041110","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「今更とぼけることもないだろ？　正論をかざしてネチネチと責め上げ、<03>オレを真人間に矯正しようってことだろ？」<01>","武【事到如今还要装傻？你是打算不断地用大道理絮絮叨叨地责备我，把我矫正成正经人对吧？】"
"718","pf:static:photonflowers11.rio.002:630827184:00041522","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>あ！<01>","……啊！"
"719","pf:static:photonflowers11.rio.002:630827184:00041554","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「わかった！　彩峰と会うってのは、<03>アレだ！　アイツの身のこなしを伝授してもらって…<03>…<03>」<01>","武【我明白了！和彩峰见面也是！是为了学会她的举止……】"
"720","pf:static:photonflowers11.rio.002:630827184:00041964","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「さっきから、<03>なにワケのわかんないことわめいてるのよ？」<01>","千鹤【从刚才开始，你就在吵什么莫名其妙的啊？】"
"721","pf:static:photonflowers11.rio.002:630827184:00042154","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「榊さ～ん、<03>タケルちゃんがおかしくなっちゃったよ…<03>…<03>」<01>","纯夏【榊~，小武变得奇怪起来了……】"
"722","pf:static:photonflowers11.rio.002:630827184:00042372","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「それは前からだと思うけど…<03>…<03>別に最新のトピックって訳じゃないわね」<01>","千鹤【从以前就这样了吧……不算什么新鲜事】"
"723","pf:static:photonflowers11.rio.002:630827184:00042682","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「なにをー！！」<01>","武【你说什么——！！】"
"724","pf:static:photonflowers11.rio.002:630827184:00042756","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「それより鑑さん、<03>続きをやらないと…<03>…<03>」<01>","千鹤【比起那个，鉴，不继续的话……】"
"725","pf:static:photonflowers11.rio.002:630827184:00042940","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「う、<03>うん…<03>…<03>じゃあタケルちゃん、<03>あったかくして寝てた方がいいよ」<01>","纯夏【嗯、嗯……那，小武，暖好身子再去睡一觉比较好哦】"
"726","pf:static:photonflowers11.rio.002:630827184:00043172","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「お、<03>おい、<03>ちょっと待て！」<01>","武【喂、喂，给我等等！】"
"727","pf:static:photonflowers11.rio.002:630827184:00043280","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","おまえの愛情は間違ってるぞ！　オレのことを想うなら、<03>オレはこのままが――<01>","你的爱情表现出错了！如果真的为我着想，就让我保持现在这样——"
"728","pf:static:photonflowers11.rio.002:630827184:00043512","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","純夏","【純夏】「あとでお見舞いに行ってあげるから…<03>…<03>それじゃね」<01>","纯夏【一会儿我会去看望你的……那就这样】"
"729","pf:static:photonflowers11.rio.002:630827184:00043720","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>…<03>…<03>。<01>","…<03>…<03>…<03>…<03>。"
"730","pf:static:photonflowers11.rio.002:630827184:00043758","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","…<03>…<03>…<03>…<03>…<03>…<03>。<01>","…<03>…<03>…<03>…<03>…<03>…<03>。"
"731","pf:static:photonflowers11.rio.002:630827184:00043810","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","な、<03>なんてこった…<03>…<03>。<01>","怎、怎么会这样……"
"732","pf:static:photonflowers11.rio.002:630827184:00043900","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","委員長の奴、<03>純夏に技を伝授する以前に、<03>マインドコントロールまで済ませていたっていうのか？<01>","班长那家伙，在传授纯夏技巧之前，就已经完成了洗脑吗？"
"733","pf:static:photonflowers11.rio.002:630827184:00044102","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","まさか、<03>昨日出かけたっていうのは、<03>そのためじゃないだろうな？<01>","难不成，昨天一起出去，就是为了这个吗？"
"734","pf:static:photonflowers11.rio.002:630827184:00044342","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「白銀君…<03>…<03>」<01>","千鹤【白银君……】"
"735","pf:static:photonflowers11.rio.002:630827184:00044430","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「…<03>…<03>出たな、<03>諸悪の根元め！」<01>","武【……出现了啊，万恶之源！】"
"736","pf:static:photonflowers11.rio.002:630827184:00044592","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「はあ…<03>…<03>？」<01>","千鹤【哈啊……？】"
"737","pf:static:photonflowers11.rio.002:630827184:00044674","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「純夏をどんなに操っても、<03>アイツは委員長みたいにはならないぜ！　何せトンチキだからなっ！」<01>","武【不管你怎么操纵纯夏，她都不会变得像班长一样的！因为她是个笨蛋啊！】"
"738","pf:static:photonflowers11.rio.002:630827184:00044998","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「はぁ…<03>…<03>変な勘違いしているみたいだけど、<03>そういう子供じみたところ、<03>いい加減直したら？」<01>","千鹤【哈……你有了奇怪的误会这事先不论，你那种小孩子气的性格，差不多也该改一改了吧？】"
"739","pf:static:photonflowers11.rio.002:630827184:00045328","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「好き勝手言いやがるな…<03>…<03>」<01>","武【真是口无遮拦啊……】"
"740","pf:static:photonflowers11.rio.002:630827184:00045450","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「男の人は多少そういう方がいいって言う人もいるし、<03>別に否定はしないけど、<03>やることなすこと全部それじゃあねえ…<03>…<03>」<01>","千鹤【虽然也有人说男人多少有点孩子气才好，我也不是要否定这点，但彻头彻尾全是孩子气的话那也……】"
"741","pf:static:photonflowers11.rio.002:630827184:00045914","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「何だよ、<03>オレがただのガキみたいじゃねーか」<01>","武【干嘛啊，说得我好像只是个小屁孩一样】"
"742","pf:static:photonflowers11.rio.002:630827184:00046094","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「その通りでしょ？」<01>","千鹤【不就是这样吗？】"
"743","pf:static:photonflowers11.rio.002:630827184:00046200","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「――ぬあッ！？」<01>","武【——唔啊！？】"
"744","pf:static:photonflowers11.rio.002:630827184:00046266","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","面と向かってサラリと言い放ちやがった！<01>","当着人的面干脆地直言！"
"745","pf:static:photonflowers11.rio.002:630827184:00046398","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「普段のあなたを見てて、<03>どうやったらそれ以外の解釈ができるの？」<01>","千鹤【看看你平时的表现，我刚才的话怎么才能有别的解释？】"
"746","pf:static:photonflowers11.rio.002:630827184:00046666","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「あ、<03>あのなあ…<03>…<03>仮にそうだとしてもだ、<03>本人の前では言わないのが大人ってモンじゃねーのか？」<01>","武【我、我说啊……哪怕是这样，但不当着人面说才是大人的表现吧？】"
"747","pf:static:photonflowers11.rio.002:630827184:00046988","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「それを時と場合で使い分けられる人が大人なのよ。<0A>言わなきゃいいってものでもないでしょ？」<01>","千鹤【那是指能分得清时间和场合的才是大人。不是说默不作声就是好这回事吧？】"
"748","pf:static:photonflowers11.rio.002:630827184:00047350","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「…<03>…<03>今がそうだって言うのかよ？」<01>","武【……你是想说现在就是这回事吗？】"
"749","pf:static:photonflowers11.rio.002:630827184:00047518","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","千鶴","【千鶴】「ええ、<03>ことこの件に関してはそうね。<0A>今日出会うのは予想外だったけど、<03>手間が省けて良かったわ」<01>","千鹤【嗯，关于现在这件事是这样的。今天和你见面是预料外的，不过省了功夫了】"
"750","pf:static:photonflowers11.rio.002:630827184:00047944","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","武","【武】「…<03>…<03>この件って…<03>…<03>、<03>一体何企ん…<03>…<03>やろうとしてるんだよ？」<01>","武【……这件事是指……，到底在谋划……想干什么？】"
"751","pf:static:photonflowers11.rio.002:630827184:00048210","photonflowers11.rio.002","crsa:photonflowers11.rio.002@630827184","","ちっ、<03>あんまり委員長がガキガキ言うから、<03>言い方ひとつにも気ぃ遣っちまうぜ…<03>…<03>！<01>","切，因为班长说什么小鬼小鬼的，害我都在意起说话方式了……！"
