game,call_order,id,egpack,scene,source_text_sha256,audit_categories,review_status
TDA01,2328,game_t02327,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,BB2346468AC5F5C3FC4EB427B6DB18DEB86E881E8AE6350FB9A8CA53899BAF4D,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,2334,game_t02333,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,E58E570B7DA67819316B1D878102FA90FD3FD4536168AA3E6C50A45BFE14DF7B,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,2351,game_t02350,050_承_2005_10_08 軍葬・ハンガー・宿舎01.egpack,050_承_2005_10_08 軍葬・ハンガー・宿舎01,85D015A6EA72C10E9DB89CB6C3A5129E73168F87A680957823E5BFA6BCCB783F,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,2984,game_t02983,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,44E52E96FCE2E71F738FB332B2EE573C9BE53C1BC0A7E6DFB3290A87406639C2,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,2986,game_t02985,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,E2002E2046C50846869D1F54B88D1BDC871BFC8210C5F290037A56CD1FFF3A23,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,3044,game_t03043,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,257A71776F80BDECBC34B4545D6D68E19B61302A230065264FAB61815BB6E8F7,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,3157,game_t03156,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,798A1E23E807042B5CE843FDA2AC679A68A8CCE27450730E64DE33EA943ECD15,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,3256,game_t03255,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,3C8B4F064B45BF6563E41D63811A66B871DCCB592C6C76129987510E4D33DB78,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,3332,game_t03331,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,AD918ED8C918E3EB3C9CBDCCB7C6FFC7545E4BC15254B6AAC83B66C1151076DD,symbol:symbol_count_mismatch,pending_manual_review
TDA01,3615,game_t03614,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,F0B973831C7A1C21BECA820D6EF6F40C0BEB47DF4F5E88C65BE35336D2596E26,quote:inner_corner_quote_changed_or_missing;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA01,3616,game_t03615,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,DFA51B91318F1255F9BA0B8CC9EEDD6ECF97193B810098B6110CF5E6AC81B70E,quote:inner_corner_quote_changed_or_missing;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA01,3743,game_t03742,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,BF3EC3C487527772B30D7E3410C3CBD6C2DE5FBFF833CEC2DE16F8671DF03D1F,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,3746,game_t03745,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,0E1D8F0DFB8CA6EE083217A1F0C65BC4E43B77FE980BB856FE03711E308EBE22,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,3770,game_t03769,060_承_2005_10_10 まりも・警備任務プレ01.egpack,060_承_2005_10_10 まりも・警備任務プレ01,BBB7B8D1F2B0085A766CEFF507F37C3A004DDBEBB7465082E6B5D3DDF91102CE,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,4087,game_t04086,070_承_2005_10_11 物資受取・雫・エレン01.egpack,070_承_2005_10_11 物資受取・雫・エレン01,4C88C7C6FFB1582B644C4D9D06D8E91ED8C03CBAF6988368D90E1191930EB2C0,symbol:symbol_count_mismatch,pending_manual_review
TDA01,4500,game_t04499,070_承_2005_10_11 物資受取・雫・エレン01.egpack,070_承_2005_10_11 物資受取・雫・エレン01,4C94C0CAFA66E86CD9C034AFB4FC27E3C9615C678E7270ACC0B08F31652D833C,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,4516,game_t04515,070_承_2005_10_11 物資受取・雫・エレン01.egpack,070_承_2005_10_11 物資受取・雫・エレン01,4C94C0CAFA66E86CD9C034AFB4FC27E3C9615C678E7270ACC0B08F31652D833C,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,4619,game_t04618,070_承_2005_10_11 物資受取・雫・エレン01.egpack,070_承_2005_10_11 物資受取・雫・エレン01,B8A66A04ECA3D944EFE5F5EF291B78528F12A27484CB647AA0B873CA2D83CB3E,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,5181,game_t05180,080_承_2005_10_12 孤児院1回目・まりも不在01.egpack,080_承_2005_10_12 孤児院1回目・まりも不在01,4BD0A6CC878418197D729604ADDAB6ACB9282DCC653A11858E969D9EC43E0A6A,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,5283,game_t05282,080_承_2005_10_12 孤児院1回目・まりも不在01.egpack,080_承_2005_10_12 孤児院1回目・まりも不在01,E9BF8335979EAD5B1ED5E1263D4DD52D74810C71E2F337563BFE9ADC040A9FE3,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,5451,game_t05450,090_承_2005_10_13 まりも日米会議・ハンガートーク01.egpack,090_承_2005_10_13 まりも日米会議・ハンガートーク01,D3CADC27826C9C12FAC24AFFAB227895320C6700610FD16CE12537F98AECF6BC,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA01,6143,game_t06142,100_承_2005_10_14 居住区休日・孤児院2回目01.egpack,100_承_2005_10_14 居住区休日・孤児院2回目01,8C1F1910352F490A9251042D815BC81D945F5DE9C8D88F90D698AFFCCCCD30B0,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,6144,game_t06143,100_承_2005_10_14 居住区休日・孤児院2回目01.egpack,100_承_2005_10_14 居住区休日・孤児院2回目01,95AAAF861A78D01254A9B795B949CA1B84B49FA4C552FAD88399689EAE3CE74E,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,6769,game_t06768,110_承_2005_10_18 市街地警護任務1・空振り01.egpack,110_承_2005_10_18 市街地警護任務1・空振り01,3B2E2019DB644B2CCEC5D08BC7DDDD8E8D1EA946EF7D3666FA78184E4636DF2B,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA01,6858,game_t06857,110_承_2005_10_18 市街地警護任務1・空振り01.egpack,110_承_2005_10_18 市街地警護任務1・空振り01,F5917AFDC0FDB70F54104955A689BE8CB7BB864EC56A3DF786D702EAE5FB55B2,quote:inner_corner_quote_changed_or_missing;symbol:jp_corner_quote_changed_to_curly_double,pending_manual_review
TDA01,6969,game_t06968,110_承_2005_10_18 市街地警護任務1・空振り01.egpack,110_承_2005_10_18 市街地警護任務1・空振り01,99936446D007556595B0C309D966CFDD44B6E698BCB4CA270D6E9FD6DF19DAA0,quote:inner_corner_quote_changed_or_missing;symbol:jp_corner_quote_changed_to_curly_double,pending_manual_review
TDA01,7584,game_t07583,130_転_BETA大規模再襲撃01.egpack,130_転_BETA大規模再襲撃01,2081C1BCB5E5E2CAAF90BD2691A12B99AAE65586268F1B5157958D19F4C17D6A,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA01,7589,game_t07588,130_転_BETA大規模再襲撃01.egpack,130_転_BETA大規模再襲撃01,0702BB3BD88469E2CF6293CECDFDD191FD226E213B057B1D3230B581E8CF8FCD,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA01,8192,game_t08191,130_転_BETA大規模再襲撃02.egpack,130_転_BETA大規模再襲撃02,B8393869C3D7A12D6EEA38EE92646A909823CD5345D0E0D4AA7F8C487AAC082A,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA01,8193,game_t08192,130_転_BETA大規模再襲撃02.egpack,130_転_BETA大規模再襲撃02,5CB2AAC444B50BB2C8AC4E25F5A48AF29621F16D2FEE6F9BFF1FF3506490C20D,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA01,8291,game_t08290,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,3CA67A476734C748F3539B8F4991AD40F85D5B698FF8E845C02CD06B9E0915BA,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA01,8364,game_t08363,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,07FC214E6E7CBA1D1E4B2772BB0F104BC0029B566AD9AEB8FCE34B478543B438,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA01,8403,game_t08402,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,17500A42D8382DBF483D0140FF4E56DDB3D71A50E58A474FF6A2BE8F07E02F55,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA01,8412,game_t08411,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,62DF0E63EF4DB691B2C6B7C56C57B5656C22CAA3807437BEE9625285429D1DC4,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA01,8446,game_t08445,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,58F6B6CFE9283F769F93B64779E6061236DBB56744414A1B393386EF5B7C352C,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA01,8448,game_t08447,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,23E80F45D9D8A8959DF74C6C1EBCD97F1F4C7DCC9AE9ED53EFF156A562BD57BE,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA01,8488,game_t08487,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,FD306C701DF3D898036B328A32DF0A59D5E14DBD7195FC908F2C1A14D0109ACA,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA01,8514,game_t08513,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,FD306C701DF3D898036B328A32DF0A59D5E14DBD7195FC908F2C1A14D0109ACA,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA01,8550,game_t08549,130_転_BETA大規模再襲撃03.egpack,130_転_BETA大規模再襲撃03,5F5E92A88985617B991FA782A6864C00539FFB7837FB9B068761E588A41DCBE9,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA01,8562,game_t08561,140_結_エピローグ01.egpack,140_結_エピローグ01,3B022DF1FB7D393B75B961FABA1D06AFF0538F713B01E79F19AB7909F344EF4C,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,96,game_t00095,020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,020_２００５年１２月０１日（木）_020_インタビュー後半,B38D24AB83312C583B97AADCA51E8DF32DECA5820E109B71AD7C839AAC34E93D,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,239,game_t00238,020_２００５年１２月０１日（木）_021_格納庫にて.egpack,020_２００５年１２月０１日（木）_021_格納庫にて,102224AA6D488BFDACE8D6F19F3BD04E57BFCF23D655C8F48F126565B28CF904,symbol:symbol_count_mismatch,pending_manual_review
TDA02,418,game_t00417,030_２００５年１２月０２日（金）_031_私室での目覚め.egpack,030_２００５年１２月０２日（金）_031_私室での目覚め,6103AC716B5FC47AF0E5F8B343DF14D92F57F3A6D08FE09352E610977A3A46EC,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,419,game_t00418,030_２００５年１２月０２日（金）_031_私室での目覚め.egpack,030_２００５年１２月０２日（金）_031_私室での目覚め,BEE5475C1A88403B8357319584074BD416A963F0A8C1322A00830FA487BDA8A1,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,425,game_t00424,030_２００５年１２月０２日（金）_031_私室での目覚め.egpack,030_２００５年１２月０２日（金）_031_私室での目覚め,357DF32CC304620D2E68EDB7A54CE73ADE6C42DEB3362C3AEEB62473E2570AA4,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,455,game_t00454,030_２００５年１２月０２日（金）_032_食堂.egpack,030_２００５年１２月０２日（金）_032_食堂,E7A91F6246320E1E8B520781B4571F2DBB48569A2B00A78150DDCF71D0390549,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,615,game_t00614,030_２００５年１２月０２日（金）_033_対光線級演習.egpack,030_２００５年１２月０２日（金）_033_対光線級演習,8D9B7C98FDA95FD28081E10E7A63CBF3DCBED808A1C5D562DCBE4F15780E9003,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,641,game_t00640,030_２００５年１２月０２日（金）_033_対光線級演習.egpack,030_２００５年１２月０２日（金）_033_対光線級演習,7D6EA54FFFFDA94892C5FEC71669730FD88E7A634E8B4D1E6578F5D7E8C230BB,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,778,game_t00777,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場.egpack,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,DA96AC28C9C416338DF6C53AA9ADFD07B5B5AE2B9ED4F7F9F4A2EE2354BD83A6,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,827,game_t00826,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場.egpack,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,24BE71FF1A7837FCC5DFD308E0B740E6E28892F52A8D2B8A2F5181A0EDE4DA7D,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA02,882,game_t00881,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場.egpack,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,C26EF432DE7016907D1AAB4197FB5C076113DB46C6B5EEA7AA39ACDE875691EE,quote:outer_dialogue_quote_edge_mismatch;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,904,game_t00903,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場.egpack,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,BCD767C5FB89255FCE2F1E1612311A612FF28B9B18EC9A4A89546F2F3ADAD359,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,1144,game_t01143,040_２００５年１２月０３日（土）_040_忙しい男.egpack,040_２００５年１２月０３日（土）_040_忙しい男,BF2C987111BB56137F8FEB21F2D8D834777482C28D0A95E4248333936F336DD7,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA02,1150,game_t01149,040_２００５年１２月０３日（土）_040_忙しい男.egpack,040_２００５年１２月０３日（土）_040_忙しい男,43D75308D8D4C4D6F6359D51B03AD9CD036977F1BF80C948D635FEE7DF228A3B,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA02,1183,game_t01182,040_２００５年１２月０３日（土）_040_忙しい男.egpack,040_２００５年１２月０３日（土）_040_忙しい男,347EA0A064F3DFE82785EFC417E419FD5D4CAC40048E380BA8B61C1A0213B116,symbol:symbol_count_mismatch,pending_manual_review
TDA02,1218,game_t01217,050_２００５年１２月０４日（日）_050_悪夢の始まり：大海崩後の世界.egpack,050_２００５年１２月０４日（日）_050_悪夢の始まり：大海崩後の世界,DB946481EE056B2AA60390E10F98863B725C949E72CE469E2294CDE232AF0614,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,1481,game_t01480,050_２００５年１２月０４日（日）_057_律子と特訓.egpack,050_２００５年１２月０４日（日）_057_律子と特訓,3E0D90C09C9003EF47BCB51BEA5945984504743601DDBCDF6134DAE8264BE389,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,1578,game_t01577,050_２００５年１２月０４日（日）_059_龍浪と律子.egpack,050_２００５年１２月０４日（日）_059_龍浪と律子,E284721BA9202793B78158DD2554EFB6DB8C5ADC9D427DEE8E8B9EF7FEDB10D1,symbol:symbol_count_mismatch,pending_manual_review
TDA02,1582,game_t01581,050_２００５年１２月０４日（日）_059_龍浪と律子.egpack,050_２００５年１２月０４日（日）_059_龍浪と律子,56D1D9D758F5D858B8DEEE2B29B321F513C792F9DE293375C133D54974EAE8A1,symbol:symbol_count_mismatch,pending_manual_review
TDA02,1621,game_t01620,050_２００５年１２月０４日（日）_059_龍浪と律子.egpack,050_２００５年１２月０４日（日）_059_龍浪と律子,3513A1BDBA69E2D6FCFDAF60E06495CFBA6C5C243AE872739700B7539C29E4EB,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,1639,game_t01638,050_２００５年１２月０４日（日）_059_龍浪と律子.egpack,050_２００５年１２月０４日（日）_059_龍浪と律子,1A13FA361952A9E4CC331907813CCA11D442480AC47B7003BE8E607792462FB9,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,1837,game_t01836,060_２００５年１２月０５日（月）_062_孤児施設.egpack,060_２００５年１２月０５日（月）_062_孤児施設,C0B590932F98F15C852A318E4DAEBBED32E45C20BDBDC2A5C5D2ECF95FEDECBD,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,1839,game_t01838,060_２００５年１２月０５日（月）_062_孤児施設.egpack,060_２００５年１２月０５日（月）_062_孤児施設,0642AB7C65DD589918D6ABAB5B8100419B7F1129D21407DB1468F099B100C893,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,1987,game_t01986,070_２００５年１２月０７日（水）_071_私室にて.egpack,070_２００５年１２月０７日（水）_071_私室にて,16220CE10D5C039DD424B9CC8C723C7B9BE6FD06B32B29771D18193B87349D76,quote:outer_dialogue_quote_edge_mismatch;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,2231,game_t02230,080_２００５年１２月０８日（木）_085_ウォードッグの戦い.egpack,080_２００５年１２月０８日（木）_085_ウォードッグの戦い,EFA17574F725D87590F0889B619DC6028DD73C79AA393BCEEC0F539E8AF94B1B,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,2235,game_t02234,080_２００５年１２月０８日（木）_085_ウォードッグの戦い.egpack,080_２００５年１２月０８日（木）_085_ウォードッグの戦い,2700D8CFD92274E2860516B49A53C543FD05055346F1FF1F2475C87D1A1B24AE,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,2236,game_t02235,080_２００５年１２月０８日（木）_085_ウォードッグの戦い.egpack,080_２００５年１２月０８日（木）_085_ウォードッグの戦い,E1BCEA09D993A5A3DC53841A8F83C2D693363F80E49DC68166456077971D1B7E,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,2237,game_t02236,080_２００５年１２月０８日（木）_085_ウォードッグの戦い.egpack,080_２００５年１２月０８日（木）_085_ウォードッグの戦い,E1BCEA09D993A5A3DC53841A8F83C2D693363F80E49DC68166456077971D1B7E,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,2242,game_t02241,080_２００５年１２月０８日（木）_085_ウォードッグの戦い.egpack,080_２００５年１２月０８日（木）_085_ウォードッグの戦い,E1C527E431E33C7AB828177BF1280275140AAF8E50403449C2B90613BD84A40F,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,2264,game_t02263,080_２００５年１２月０８日（木）_085_ウォードッグの戦い.egpack,080_２００５年１２月０８日（木）_085_ウォードッグの戦い,37B6FB25A2C449DF2E2887A38F43424DFE70BE0FA780DB999CE7ACC3A6A0DEF8,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,2595,game_t02594,090_２００５年１２月０９日（金）_093_丘の上にてエレンと.egpack,090_２００５年１２月０９日（金）_093_丘の上にてエレンと,327B8C3073E09B8FF3D0896A63F4FBBF1E833ED7C7D1D98684351D0BD17EA3B1,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,2920,game_t02919,100_２００５年１２月１０日（土）_102_まりもと食事.egpack,100_２００５年１２月１０日（土）_102_まりもと食事,CF113359C91789AFE8D75714ED6C8A75175BFB6B6F664CE48A265228BC8B3BE5,quote:outer_dialogue_quote_edge_mismatch;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,3156,game_t03155,110_２００５年１２月１１日（日）_111_同時刻・律子と雫.egpack,110_２００５年１２月１１日（日）_111_同時刻・律子と雫,D3DBB4E3AC86D0AC012E4249349ACD8B14A39D7F08FA12574D57049615FB8B44,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA02,3587,game_t03586,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,BBEBD6C5D47BE3C6E8FABB278AE033A4CCB3685C8C8C2C245B35675CD56CD948,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA02,4404,game_t04403,120_２００５年１２月２２日（木）_134_窮地.egpack,120_２００５年１２月２２日（木）_134_窮地,1B1B9562814F60DB3BB89D210747F4F5F230400C5936A873A27F5275ABFEF907,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4410,game_t04409,120_２００５年１２月２２日（木）_134_窮地.egpack,120_２００５年１２月２２日（木）_134_窮地,27AE1153C626C2C719A018BEF0E850560A31DFBD6737E61A15F8EE02F3AE4B66,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4440,game_t04439,120_２００５年１２月２２日（木）_134_窮地.egpack,120_２００５年１２月２２日（木）_134_窮地,C405057D8B736E96EA2BDE118FB41ACBB7C908EAEAECA7A3FF84B7EA2E8A9F52,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4521,game_t04520,120_２００５年１２月２２日（木）_135_響吶喊.egpack,120_２００５年１２月２２日（木）_135_響吶喊,DD07DF1A058738C55E6BAD263D1C2672EABE3A5E8BD3D59AFA7A373836200B45,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4531,game_t04530,120_２００５年１２月２２日（木）_135_響吶喊.egpack,120_２００５年１２月２２日（木）_135_響吶喊,AD96F4151A44AFDD66B357FBCD5346245CC87F0E71B9555107C0F83CD3AAD5EF,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4532,game_t04531,120_２００５年１２月２２日（木）_135_響吶喊.egpack,120_２００５年１２月２２日（木）_135_響吶喊,78A09766362DCACC21FE7AFEB2D1DFE9023EE62B626DB72E94DD00453B4830DA,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4533,game_t04532,120_２００５年１２月２２日（木）_135_響吶喊.egpack,120_２００５年１２月２２日（木）_135_響吶喊,78A09766362DCACC21FE7AFEB2D1DFE9023EE62B626DB72E94DD00453B4830DA,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4534,game_t04533,120_２００５年１２月２２日（木）_135_響吶喊.egpack,120_２００５年１２月２２日（木）_135_響吶喊,74F937403735755AD67254548763A7269886DBE1CA1C8C722E2154A29D79B67F,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4535,game_t04534,120_２００５年１２月２２日（木）_135_響吶喊.egpack,120_２００５年１２月２２日（木）_135_響吶喊,74F937403735755AD67254548763A7269886DBE1CA1C8C722E2154A29D79B67F,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,4661,game_t04660,120_２００５年１２月２２日（木）_140_まりもと合流.egpack,120_２００５年１２月２２日（木）_140_まりもと合流,65C8D1371FF3A33C60ACFC319DD51514A757FFC600557F279DE230B01FEEDC37,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA02,4746,game_t04745,120_２００５年１２月２２日（木）_144_プラント内、合流.egpack,120_２００５年１２月２２日（木）_144_プラント内、合流,093F0CDA6FC9D8F6F415DFB65FB3E858665C17762B84BE8128FD40217B122EB2,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA02,4972,game_t04971,150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍.egpack,150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍,5D589741E9BD01157892227BA6F215047DF86B0F5D026E31F9F30FE67CC9253F,quote:inner_double_corner_quote_changed;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,4993,game_t04992,150_２００５年１２月２４日（土）_151_国境で睨み合う.egpack,150_２００５年１２月２４日（土）_151_国境で睨み合う,FCA78B8EFA64BF8C97815B54BBB1C2D15AE03C98AA969F382330C3F23F4BAACF,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA02,5048,game_t05047,150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,150_２００５年１２月２４日（土）_152_格納庫にて待機する響,013B60F680E67E0D573DE5512BF2F4E1578E4E23D1C238A7821A6A8630A44068,symbol:symbol_count_mismatch,pending_manual_review
TDA02,5143,game_t05142,150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,150_２００５年１２月２４日（土）_152_格納庫にて待機する響,F79A98A63C1F2C58E94F57DD87AF19D68745685E7684A998D124E9F1C08953E9,quote:inner_corner_quote_changed_or_missing;symbol:jp_corner_quote_changed_to_curly_double,pending_manual_review
