call_order,stable_id,rio_file,scene,source_text_sha256,translated_text
249,pm:static:photonmelodies11.rio.002:1214091360:00273602,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,CD329A17245D5538F2E26E216995DB7813F4BCC82B8109E27CEEEAB94E8D185F,"原来如此，<03>说到底，研修生对实战部队而言只会是个累赘。
每年由各国前线部队轮流承担接收任务，<03>想来也是理所当然。<01>"
250,pm:static:photonmelodies11.rio.002:1214091360:00274144,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,0380700A30632403402B2C3B7D11DBD3636B37C2A46EAB44870E9C9F58BECEB5,"正因如此，<03>我绝不能浪费这次机会。
不仅关系到日本帝国、斯卫<03>和真壁家，<03>更因为西德军将士将为我腾出与生命同样宝贵的时间…<03>…<03>！<01>"
251,pm:static:photonmelodies11.rio.002:1214091360:00274832,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,FF949FAB9B7CFAE5FA39ABD1DAB0372DDE32A5C2185CC16EFB132183D199509F,【艾希贝尔格少校】「在这难得的机会里，<03>能迎来隶属以勇猛果敢闻名的日本帝国斯卫军的士官候补生――」<01>
252,pm:static:photonmelodies11.rio.002:1214091360:00275232,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,09E4064FC6F6219115E7647D74D9B60CAD4CCF16DCC17FA0A835713C54D2884E,【艾希贝尔格少校】「――尤其是，<03>能够迎来稀世智将真壁零慈郎少将的令郎加入本队，<03>无论作为部队长，<03>还是作为西德军人，都是莫大的荣幸」<01>
253,pm:static:photonmelodies11.rio.002:1214091360:00275836,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,24AB13158F4BD27108FC359CB3BE06195B515D0C61116EAB93F26433FC8C4A7B,――咦…<03>…<03>！？<01>
254,pm:static:photonmelodies11.rio.002:1214091360:00275878,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,2C54F9A67443C2110B55A1E2717166A7DFCD56714A6B69C19D4F0B0998E93F8B,【艾希贝尔格少校】「愿你接下来十天的经历，<03>化为军中名门真壁家的一份血肉，<03>为日本帝国与人类带来胜利和荣光」<01>
255,pm:static:photonmelodies11.rio.002:1214091360:00276476,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,3592E41C8BECF7BBC2C53B63BBE19E980F1A0A9D7BEE0A40FDD61EB1FC853D58,――教、<03>教本中的杰出人物…<03>…<03>竟提到了父亲和真壁家…<03>…<03>！？<01>
256,pm:static:photonmelodies11.rio.002:1214091360:00276694,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,BE08424C1834E8E4C7D2EE6DA881587AE44C757FEA023B796F4BEB158A19C27C,【清十郎】「――实…<03>…<03>实在不胜荣幸，<03>少校阁下！　我定当全力以赴、奋勇精进，<03>绝不玷污光荣的西德军第44战术机甲大队之名！」<01>
257,pm:static:photonmelodies11.rio.002:1214091360:00277244,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,E305E4A649416D81392109751253401A08514C69D5D776C17AF412D4A6BAE4BE,"――呜…<03>…<03>我竟不争气地感动到情绪涌上心头…<03>…<03>！
――可恶，<03>混账…<03>…<03>平静下来，我的心！！
怎能在这里露出如此软弱的模样――！！<01>"
258,pm:static:photonmelodies11.rio.002:1214091360:00277800,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,59E8C348A5E83CE629D0F0B558EF0B7332B825E7EEB57F32DD607557731B451F,"【艾希贝尔格少校】「呵…<03>…<03>不必绷得那么紧。
精神保持适度紧张确有益处，<03>但身体要保持柔韧」<01>"
259,pm:static:photonmelodies11.rio.002:1214091360:00278274,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,33A817D56FDE43B41412E5F0D1AADE5A5D8B4C1DBEFB9D03F616020DD7952918,【清十郎】「万、<03>…<03>万分抱歉，少校阁下！」<01>
260,pm:static:photonmelodies11.rio.002:1214091360:00278400,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,5560A98C41B1470782E383483803191C937AD686464C3494D9B950E5A2FCA284,"――对、<03>对对，<03>就是这个！
不愧是少校，<03>看穿了！
我只是因为过度紧张，导致情绪波动被放大了而已！<01>"
261,pm:static:photonmelodies11.rio.002:1214091360:00278778,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,96371E11EC5375FA7E4F20A920B703EA22B73913702E35EB5A69494A5C7C955F,"只是我没能践行五兄丞五郎的训示――“时刻不可忘却平常心”！
本来身为真壁男儿的我，<03>怎会因为这点事就感动到露出软弱姿态――<01>"
262,pm:static:photonmelodies11.rio.002:1214091360:00279392,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,FDBD691575290D894DCD3DE5CC4505CC0D2A911BB225D15BD89A7916CE9E963B,【女军官】「少校，<03>您不该对刚刚到任的候补生，<03>说这种强人所难的话」<01>
263,pm:static:photonmelodies11.rio.002:1214091360:00279712,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,F812CC61CAD080FBE019DE34A6CC498F8A4EB710D8709E85564F77B21A3D0DBC,【清十郎】「――？！」<01>
264,pm:static:photonmelodies11.rio.002:1214091360:00279772,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,AA7C8F50353799CC37CF240ECE8D554436C26686271631DC6A0D2AE59CA3CF89,【艾希贝尔格少校】「嗯…<03>…<03>我并没有提什么特别勉强的要求」<01>
265,pm:static:photonmelodies11.rio.002:1214091360:00279996,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,D276FB44C9F2C3CF64D2D11B348FA2AFAFE7BF3CD72932A44BCA21964C230D45,【女军官】「您刚才又是荣光、<03>又是血肉、<03>又是胜利，<03>说了这么多之后还让人别紧张，这也太强人所难了吧」<01>
266,pm:static:photonmelodies11.rio.002:1214091360:00280344,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,7D2C28E8B3D7A9BD4292CBA3643AD72C112BBD9CDF151A13662D51B27C95E295,【艾希贝尔格少校】「嗯…<03>…<03><03>不，<03>我还是不觉得自己说了什么强人所难的话」<01>
267,pm:static:photonmelodies11.rio.002:1214091360:00280596,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,52E4601E9BA03D9C684B1B10C23D987A84A35347F05FFA7A8E6ED9DBE0A63FA2,【女军官】「少校还是应该多关心一下，外界究竟是怎么评价您的…<03>…<03>」<01>
268,pm:static:photonmelodies11.rio.002:1214091360:00280838,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,5568E081B4202DDD49E487A4E56C59FA974E115D9401C013A4645C53E6F8F7C3,这…<03>…<03>这个秘书官，<03>说话和举止明明都很柔和，<03>可面对高出两级的少校，是不是也说得太直了？！<01>
269,pm:static:photonmelodies11.rio.002:1214091360:00281276,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,C3F12F3CF2A1D5C950B1DE62C99D9881F67C9C19F14CCE50F87AAA4C6827339A,"【女军官】「我是齐格琳德·法伦霍斯特中尉。
虽然时间不长，还请多多关照，<03>真壁候补生」<01>"
270,pm:static:photonmelodies11.rio.002:1214091360:00281618,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,30F0ECD2DD2DDFB6327AAD72D4781746FE37161A218679DF66D0B76057FBBE62,――法、<03>法伦霍斯特！？<01>
271,pm:static:photonmelodies11.rio.002:1214091360:00281692,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,D2CFC163D6A416743AB59ADD2AFF66465C25759937E7D1DFA5B24420A72766A3,"这位温和的女性，竟然就是那个<03>西德的“白狼后”吗！？
大不列颠防卫战的七英雄之一？！<01>"
272,pm:static:photonmelodies11.rio.002:1214091360:00282048,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,B8AEA37E1147575F35B4845165694860B9C37E02E754EB22E95821BA5146488E,【清十郎】「…<03>…<03>啊，<03>应、应该由我请您多多关照，中尉阁下！」<01>
273,pm:static:photonmelodies11.rio.002:1214091360:00282242,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,DC496405BD40375262CFBB68B0548A9C23DFC713DDDB089914DEDACAA68FB747,"虽说我并不知情，<03>可刚才竟对她有过那么失礼的想法！
只因她一直站在入口旁边，我便认定她只是秘书官！！<01>"
274,pm:static:photonmelodies11.rio.002:1214091360:00282680,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,59C644C4574BFCE11C6AAE6FEA75528939104B9FFEAF69CCF2F4981E3CBADA4A,教本上只有简单履历，没有照片，<03>所以我擅自凭“白狼”的印象，把她想象成了更不好惹的女性…<03>…<03>。<01>
275,pm:static:photonmelodies11.rio.002:1214091360:00283064,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,B1C5B8BA4034B9C33822514D9DED8760314E05CE937A254D354DC286CAA8A19A,"话说回来，<03>拥有那等实力的人，为何至今仍是中尉…<03>…<03>？
既然是中尉，<03>为什么又会站在少校身边，像是副官一样…<03>…<03>？<01>"
276,pm:static:photonmelodies11.rio.002:1214091360:00283570,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,73347F088DD0EA277C00DE9FFBB0A81F928F7B1FF5BB0C8CFDA36143C2FCC4FE,【法伦霍斯特中尉】「若真有哪位士官候补生，听了那位“黑狼王”的这番话还能不紧张，<03>我倒很想亲眼见识一下」<01>
277,pm:static:photonmelodies11.rio.002:1214091360:00284002,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,FFC9324B28F0054B9795E2D92C504B7EB5D037C3D9A1EAD4674FC09365777933,"【艾希贝尔格少校】「无论别人怎么称呼我，我都毫不在意。
那又不会改变我这个人」<01>"
278,pm:static:photonmelodies11.rio.002:1214091360:00284310,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,F39CE2C218E7499F9B02DA38B1366F2ABA0BE4D9F2D93D1E9F9DB3BCA58E8F2D,【清十郎】「――！」<01>
279,pm:static:photonmelodies11.rio.002:1214091360:00284366,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,FE673BC0510C11F7979ED59130CD00305BBA135B9F64DEC665B680E4BBA56BB3,【法伦霍斯特中尉】「真是的…<03>…<03>少校一直都是这样，<03>还请您多多包涵，<03>真壁候补生」<01>
280,pm:static:photonmelodies11.rio.002:1214091360:00284680,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,7154E23F6EA196B4212914B0E5326CD090EE95E8D7FF4F7E6CCE4B810534F44A,"【清十郎】「不，<03>我刚才已经学到东西了。
这句话，<03>我会铭记于心」<01>"
281,pm:static:photonmelodies11.rio.002:1214091360:00284940,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,4B3D6DF23979D215E5507245FEC90CB81A119DDC78D13C698B3B358A33905F3E,"【艾希贝尔格少校】「…<03>…<03>呵」
【法伦霍斯特中尉】「哎…<03>…<03>」<01>"
282,pm:static:photonmelodies11.rio.002:1214091360:00285138,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,DA7843BB2ABADB43CC6B1668A53C9FD34F47E79E7E4E005BCDF1DC2B75C1AE00,"艾希贝尔格少校果然可敬可畏…<03>…<03>绝非等闲之辈。
如果他只是个不顾旁人眼光、一味我行我素的人，<03>绝不可能走到今天这个位置。<01>"
283,pm:static:photonmelodies11.rio.002:1214091360:00285670,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,960DC8606702834045F69BBC91DA237115F40BA3415BD4F4624CE3E3012931A0,――关键在于本质。只要本质合乎正道，<03>便无须在意外界评价，<03>他人的认可自然会随之而来。<01>
284,pm:static:photonmelodies11.rio.002:1214091360:00286032,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,98AA032AC0E511FCCF9DEDD1E69C81362DD017DE7E05798436957CB4880983A7,我因少校而激动也好，<03>看错了中尉也罢，<03>都是先入之见蒙蔽双眼的结果――正是我尚不成熟的证明！<01>
285,pm:static:photonmelodies11.rio.002:1214091360:00286562,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,F8163F20350BFB5506C6690421D36F3DC3161856E03F0817380725D630688570,8:人生即选择与决断――每逢此时，务必用自己的双眼看清本质，再作决定<01>
286,pm:static:photonmelodies11.rio.002:1214091360:00286880,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,B7D996B70A716C236E5C1F06060E53F662E24889183F438D955BDADDE6484117,――六兄介六郎的教诲…<03>…<03>虽不甘心，<03>但看来我过去不过是在表面浅尝辄止。<01>
287,pm:static:photonmelodies11.rio.002:1214091360:00287272,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,55143A0DF69E415BF299D579ACFDDF067D80644DAC4F95FAFA96064A479AC460,"【艾希贝尔格少校】「――我的话说完了，<03>真壁候补生。
在把你交给一线部队之前，<03>还有什么想问的吗？」<01>"
288,pm:static:photonmelodies11.rio.002:1214091360:00287682,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,2D58F8F896321B9E15C8E2530798A82E3ABFA0CD7A4E6A46C743285A896E8CF3,【清十郎】「――不，<03>没有」<01>
289,pm:static:photonmelodies11.rio.002:1214091360:00287776,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,C17E96012AACF56AA6078820BFCF3A470163AD8EA621E711D4657DCE6D5B8768,【法伦霍斯特中尉】「那么，<03>我有一个问题想问真壁候补生」<01>
290,pm:static:photonmelodies11.rio.002:1214091360:00288050,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,C73D71630D22353FC03F9FFAD74035C3DFB4752D9F3F13CE3C7926987E4DED34,――咦？！　中尉要问我问题…<03>…<03>？<01>
291,pm:static:photonmelodies11.rio.002:1214091360:00288200,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,82AF90DE054E8C2DCDB30C042844D8F7F800FC882F2FE6B2F09A8BBADD8B7D48,【法伦霍斯特中尉】「你认为，帝国斯卫军<03>为什么会选择把你派到我们部队来？」<01>
292,pm:static:photonmelodies11.rio.002:1214091360:00288538,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,B4F73BC7C3AB00F2E438C86129DE86338725224476BEF72DDEA0CB8271FFC06E,理由…<03>…<03>？　军方并没有告诉我作出这项安排的原因，但她问的是“你认为”，也就是说，<03>她想听的不是事实，而是我的推测。<01>
293,pm:static:photonmelodies11.rio.002:1214091360:00288880,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,06EDB191ECB62379DA60AB24A34BFFAFA46F8932C4F593603823713133CDB3C3,重复联合国的场面话没有意义，就先省略…<03>…<03>。<01>
294,pm:static:photonmelodies11.rio.002:1214091360:00289186,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,A3708BF0E8AE0E958418A51717F9DAEAC47CBD7478A1D275B4BC4CE9A27D44FC,【清十郎】「对 BETA 战略与战术机运用方式的相似，<03>武士道与骑士道，<03>武家与贵族在精神和社会地位上的相似――」<01>
295,pm:static:photonmelodies11.rio.002:1214091360:00289664,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,8E3ADB049C58A2454C3407A774FFF7D62AADEECD2383DF6426C86E8EC7A2E9BE,【清十郎】「我认为，目的正是让我从其中的差异学到更多，<03>培养实战中的多元思考和应变能力」<01>
296,pm:static:photonmelodies11.rio.002:1214091360:00290314,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,0B31A670D60C463F48FE803C7165A37D44C4515954CCDF8D8C310DE85A9E29AA,【法伦霍斯特中尉】「…<03>…<03>也就是说，你打算学会这些再回去，<03>是吗？」<01>
297,pm:static:photonmelodies11.rio.002:1214091360:00290606,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,0A95A06CA80B88840CD58A17762B4E52BF2B179AD907C7CFCD3C053F745E659B,"【清十郎】「――是。
恕我直言，这并非只是打算，<03>我是抱着做不到便绝不回国的觉悟前来的！」<01>"
298,pm:static:photonmelodies11.rio.002:1214091360:00290980,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,C29E0253A40BF29FBE48F5E1C1E6FCBF75980F9F42D30047096C55BE20B7028F,【法伦霍斯特中尉】「觉悟吗，<03>很符合日本武人――武士的作风，<03>真是出色的回答」<01>
299,pm:static:photonmelodies11.rio.002:1214091360:00291252,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,FE375FF97AF8CE4738C860C6A173BD71717F65383033EFE2D8CDC7ED322AC345,"【艾希贝尔格少校】「呵…<03>…<03>贵官的研修为何会选中我队，<03>我也明白了。
期待你取得好结果」<01>"
300,pm:static:photonmelodies11.rio.002:1214091360:00291592,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,4AD0D7A971242D5168399CE8ADE9FB3E93EF4F47200EE3480AA1C353CC362F7A,【清十郎】「――是！　非常感谢！！」<01>
301,pm:static:photonmelodies11.rio.002:1214091360:00291734,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,CDA4053CF5459795C940F38C5B47AEB5E90B849A1AC4BD003F23AEFA9259D63F,"――配得上武士的出色回答…<03>…<03>她这么说了！？　好，<03>这是最高的评价！
为了不辜负七英雄的期待，<03>必须牢记在心！<01>"
302,pm:static:photonmelodies11.rio.002:1214091360:00292168,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,2285B647A1F7F041BB8AB8A0CED5509904DC94DC20665A160E919828DD6BCB14,"【艾希贝尔格少校】「那么，<03>我来介绍几位在你研修期间，<03>负责照料你日常事务的人。
――进来！」<01>"
303,pm:static:photonmelodies11.rio.002:1214091360:00292518,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,42F6EA1BD01AA48EDBAF24DF8C85A365ED7D0A115AAED0C6E671ED5F0ACE3D2D,【男军官的声音】「――格哈德·拉拉施泰因上尉以下三名，<03>奉命报到」<01>
304,pm:static:photonmelodies11.rio.002:1214091360:00292782,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,766787DFC9B278884FAD7D54BFE802258F81E42150FB43E12CE94D3CE86FC4B7,"「音速男爵」――格哈德·拉拉施泰因！
好、<03>好厉害，<03>这样这个房间里就有三位七英雄了…<03>…<03>！！<01>"
305,pm:static:photonmelodies11.rio.002:1214091360:00293120,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,1E5A0BAE7622662F5E99D19F79192DBA0F9AEABFC977BC1505F3D1F968144157,"想回头一睹其身姿――但在上官面前绝不允许这等无礼。
只能立正不动，目视前方。<01>"
306,pm:static:photonmelodies11.rio.002:1214091360:00293610,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,FEF4E03DC0C29A9F2FE5D71613968B9ACC276712BAFFA6AE57391D97F3C532D1,"不过，<03>拉拉施泰因卿的面容我能清楚想象出来。
毕竟教本上登着他的照片。<01>"
307,pm:static:photonmelodies11.rio.002:1214091360:00293970,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,3A802FD86A59DF6C4F12C39CF5EBE9D2EE557A4DFE44D71AB7C1F1A0FE87316D,"少校无言点头，像是与之呼应一般，<03>格外沉重的脚步声向我靠近。
步幅很大――果然是相当魁梧的体格！<01>"
308,pm:static:photonmelodies11.rio.002:1214091360:00294372,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,0463883ABC290551CDCA21323253904971A61A42551BB9379B543C3024BAB38A,"唔――大、<03>大得惊人…<03>…<03>至少有 2m 吧！？
果然光看照片难以想象真实尺寸。
亲眼确认很重要。<01>"
309,pm:static:photonmelodies11.rio.002:1214091360:00294782,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,F55CC1C2465B0F320735D2DDD5640625350AD7E411CACBB70E14B71EBD32EA31,【清十郎】「――日本帝国斯卫军卫士养成学校二年级，<03>真壁清十郎候补生前来报到！今后请多关照！！」<01>
310,pm:static:photonmelodies11.rio.002:1214091360:00295186,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,5054360220269E506F7AED9241852E93B208EF73DEF7B60D695ECCF82B5E4222,"【拉拉施泰因上尉】「我是负责第二中队的格哈德·拉拉施泰因上尉。
远道而来，辛苦了」<01>"
311,pm:static:photonmelodies11.rio.002:1214091360:00295530,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,05CE11E07A1EB2DE0AAD972D7784125A6AF638AFFDAC4BECF720F4BAAF15DE3F,【艾希贝尔格少校】「――拉拉施泰因卿，<03>之后就交给你了」<01>
312,pm:static:photonmelodies11.rio.002:1214091360:00295734,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,74691FC0F8BF1D2B40B88FBB4686B45E42462972D7A30CB90518CAF7FC8B663B,【拉拉施泰因上尉】「交给我吧」<01>
313,pm:static:photonmelodies11.rio.002:1214091360:00295840,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,6959C47715A21B2B3A8414D0ADD1DD1C2E59C4971BB5DFC3504ABE2C79E27E87,【拉拉施泰因上尉】「――大队长离场！！」<01>
314,pm:static:photonmelodies11.rio.002:1214091360:00295998,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,D4342F00DA8BFF5D79336CC22BEE3B63E89BFD15DB71D325C1DEF74F5D4BF47C,【艾希贝尔格少校】「欢迎晚宴上再见」<01>
315,pm:static:photonmelodies11.rio.002:1214091360:00296158,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,5418761785775948ED0C4C1A6A88A7D27F052FA0C344A410088077BB9796FAC9,【清十郎】「――是！」<01>
316,pm:static:photonmelodies11.rio.002:1214091360:00296232,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,F7F79B5774075E3238E5330D1BF89EE2F80FA321D992E5904BA975E52CA43121,【拉拉施泰因上尉】「――礼毕！」<01>
317,pm:static:photonmelodies11.rio.002:1214091360:00296334,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,3975946A758175B62F647E9F00FF4F351AD6C0F12DFEFDADF2179C8B76359D5A,【法伦霍斯特中尉】「那么真壁候补生，<03>稍后再见」<01>
318,pm:static:photonmelodies11.rio.002:1214091360:00296514,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,5418761785775948ED0C4C1A6A88A7D27F052FA0C344A410088077BB9796FAC9,【清十郎】「――是！」<01>
319,pm:static:photonmelodies11.rio.002:1214091360:00296592,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,D1939930F76DF8309434AA4474D77EBB0C2B980B3D860DFB94767E0537FC101F,【清十郎】「…<03>…<03>…<03>…<03>」<01>
320,pm:static:photonmelodies11.rio.002:1214091360:00296666,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,13EB895F35E3DF1239B2CA488C546C69A5FBB48E3B8FCAA8332129C6B71FCE20,"少校一退出，<03>方才那股锐利却又令人安心的紧张感便烟消云散。
取而代之的，是另一股充斥简报室的紧张气氛。<01>"
321,pm:static:photonmelodies11.rio.002:1214091360:00297102,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,749222AD93E02263D785A2887874C2374CA695EA75118DB45C09298AED0C73C6,这股气氛…<03>…<03>是上尉吗，<03>还是站在我身后的、尚未谋面的欧洲精锐们？<01>
322,pm:static:photonmelodies11.rio.002:1214091360:00297508,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,1C117F19B8B25611E856DAA28AB0A08DF02DF5A7E0B9EA47D2455D3B1B843BF1,那双眼睛仿佛是在纯银上凿出的孔洞――与少校不同，<03>目光中透着直刺人心的冷酷。<01>
323,pm:static:photonmelodies11.rio.002:1214091360:00297904,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,370AC705CD8045428F8CDEA0A08B2A0948D65F7CAD1BCF8628DEDB7DC0B083FE,"上尉身上，<03>有种近似面对深不可测的大自然时的敬畏感。
这就是不为任何事物所动的日耳曼魂的体现吗？<01>"
324,pm:static:photonmelodies11.rio.002:1214091360:00298460,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,91EF2CF4E352056F7B3F44999776A0055DD2A1062B5A39130BE59FF8C9F87800,"――但我清十郎，<03>绝不会重蹈覆辙！
平常心，<03>只需贯彻我的正道！！<01>"
325,pm:static:photonmelodies11.rio.002:1214091360:00298794,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,676E675D673E547D60F7B3CEB00829BC1174D98870052B03F50C491121A6B629,【拉拉施泰因上尉】「――那么…<03>…<03>放松些吧，<03>真壁清十郎候补生」<01>
326,pm:static:photonmelodies11.rio.002:1214091360:00299012,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,A850848A73BC0DC2E9F7576B5A5F3D0D27F0E46F1A0790109C24D17B9B23A67D,【清十郎】「――是！」<01>
327,pm:static:photonmelodies11.rio.002:1214091360:00299086,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,E4B0A01569F24DFC6B4074A926E4F888D87E2133CD7D82CD60356A080E7F07A3,"――但我拒绝！
拘谨才是我最自然的状态――叫我放松反而更累。
放松过头，偶尔难免失礼；<03>但拘谨过头却绝不会有失礼数！<01>"
328,pm:static:photonmelodies11.rio.002:1214091360:00299646,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,5CC949ABC44A09DBD67BABB19871DFAFA6051FC714E8CA29C92FAA26D5D3CEE7,"【拉拉施泰因上尉】「研修期间，与你有关的一切事务都由吾辈负责。
有事便不必客气，尽管提出」<01>"
329,pm:static:photonmelodies11.rio.002:1214091360:00300146,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,5C431F7467C153751BC89DA93027BB4FA7B017DA551EC16C64FFC3224F412F7A,【清十郎】「――是！请多多关照！」<01>
330,pm:static:photonmelodies11.rio.002:1214091360:00300296,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,2BE03B29C76763E4F410716FEA0B501F7C88E32866A7599E5EC23BC7E898D9AA,【拉拉施泰因上尉】「唔…<03>…<03>！？」<01>
331,pm:static:photonmelodies11.rio.002:1214091360:00300402,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,DFFFA48D65AF9F9CF4B3E77D43B2297C102083D9228E06E680548D394687E2DD,――什…<03>…<03>什么！？　怎么了，<03>为什么突然不说话…<03>…<03>？！<01>
332,pm:static:photonmelodies11.rio.002:1214091360:00300588,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,C0B7B8C3C2E02F29E4562B97B57C9FEE56B14C72EC5B09ADDCC1882CC530E632,【拉拉施泰因上尉】「――唔唔唔唔…<03>…<03>！」<01>
333,pm:static:photonmelodies11.rio.002:1214091360:00300722,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,04AD1FEBBD2374566FF97DB23A6ABE6990EEB1671ABE5C2C1CB62CCB3A7481A2,【清十郎】「…<03>…<03>那、<03>那个…<03>…<03>？」<01>
334,pm:static:photonmelodies11.rio.002:1214091360:00300810,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,BF6F2BAAD485B08024790C74E7FF4127B69AAD55E10E43FC1C15DFBBF5BE7B4E,【清十郎】「――大、<03>上尉阁下…<03>…<03>您、<03>您怎么了？！」<01>
335,pm:static:photonmelodies11.rio.002:1214091360:00301010,photonmelodies11.rio.002,crsa:photonmelodies11.rio.002@1214091360,F4FCCE734763F46314A2B0540C62B02F99E1415F0EB1BC89C2C03842041E0764,"1:――我这就不客气地问了！
――不过，<03>在那之前，他那把胡子也太让人在意了！！<01>"
