jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
バスター２,破坏者2,candidate,090_UAF_DAY99_02,mixed,198,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
バッテリー,电池,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01,mixed,199,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
バビロン,巴比伦,candidate,010_UAFプロローグ / 030_UAF_DAY93_01 / 040_UAF_DAY94_01,mixed,201,unscoped,8,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
バビロン作戦,巴比伦作战,candidate,010_UAFプロローグ,mixed,202,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ビッグ・ケネディ,大肯尼迪,candidate,030_UAF_DAY93_01,mixed,211,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ビッグ・マム２,Big Mom 2号,candidate,050_UAF_DAY95_01,mixed,212,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ビーコン,信标,candidate,020_UAF_DAY91_01,mixed,214,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ピクニック・プラン,野餐计划,candidate,050_UAF_DAY95_01,mixed,216,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ファック,妈的,candidate,090_UAF_DAY99_01 / 090_UAF_DAY99_02,mixed,217,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フィリピン,菲律宾,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01,mixed,221,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フェデリカ・ベクレル,费德丽卡·贝克勒尔,candidate,050_UAF_DAY95_01,mixed,226,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フライング・ブーム,飞杆,candidate,050_UAF_DAY95_01 / 060_UAF_DAY96_01,mixed,232,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フライング・ブーム作戦,飞杆作战,candidate,050_UAF_DAY95_01 / 060_UAF_DAY96_01,mixed,233,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブラック・ナイヴス,黑刃,candidate,020_UAF_DAY91_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,mixed,250,unscoped,8,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブラディ・ナイトメア,血色噩梦,candidate,090_UAF_DAY99_01,mixed,252,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブリーフィング,简报,candidate,060_UAF_DAY96_01 / 090_UAF_DAY99_01,mixed,254,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブルーオーシャン,蓝海,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01,mixed,255,unscoped,11,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブルーオーシャン作戦,蓝海作战,candidate,030_UAF_DAY93_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01,mixed,256,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブロック,区块,candidate,040_UAF_DAY94_01 / 060_UAF_DAY96_01,mixed,257,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
プランＤ,D计划,candidate,090_UAF_DAY99_02,mixed,258,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
プログラム,程序,candidate,040_UAF_DAY94_01,mixed,259,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ホテル・ケネディ,肯尼迪旅馆,candidate,040_UAF_DAY94_01,mixed,264,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
マクマナス,麦克马纳斯,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 090_UAF_DAY99_01,mixed,275,unscoped,9,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
マクマナス中尉,麦克马纳斯中尉,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 090_UAF_DAY99_01,mixed,276,unscoped,9,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
マリア,玛丽亚,candidate,020_UAF_DAY91_01,mixed,279,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
マルドゥーク,马尔杜克,candidate,010_UAFプロローグ,mixed,280,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ミサイル,导弹,candidate,090_UAF_DAY99_01,mixed,281,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メモリアル・デイ,阵亡将士纪念日,candidate,060_UAF_DAY96_01,mixed,284,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メルヴィナ,梅尔维娜,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,285,unscoped,189,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メルヴィナ・アードヴァニー,梅尔维娜·阿德瓦尼,candidate,040_UAF_DAY94_01 / 090_UAF_DAY99_03,mixed,286,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メートル,米,candidate,090_UAF_DAY99_02,mixed,288,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
モットー,座右铭,candidate,040_UAF_DAY94_01 / 070_UAF_DAY97_01,mixed,289,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
モン・サン・ミシェル,圣米歇尔山,candidate,040_UAF_DAY94_01,mixed,291,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
モード・オート・スペシャル,自动特殊模式,candidate,090_UAF_DAY99_01,mixed,292,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ヤンキー・ステーション,扬基站,candidate,040_UAF_DAY94_01 / 060_UAF_DAY96_01,mixed,293,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ユニット,单元,candidate,090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,295,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ユーラシア,欧亚大陆,candidate,010_UAFプロローグ / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01,mixed,298,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ヨコハマ,横滨,candidate,030_UAF_DAY93_01 / 090_UAF_DAY99_01,mixed,299,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リスク,风险,candidate,050_UAF_DAY95_01,mixed,311,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リスト,名单,candidate,060_UAF_DAY96_01,mixed,312,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リソース,资源,candidate,040_UAF_DAY94_01,mixed,313,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア,莉莉娅,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,mixed,316,unscoped,862,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア・シェル,莉莉娅·谢尔,candidate,020_UAF_DAY91_01,mixed,317,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア・シェルベリ,莉莉娅·谢尔贝里,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03,mixed,318,unscoped,10,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リンク,链路,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 090_UAF_DAY99_01,mixed,321,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
レイジング・バスターズ,狂怒破坏者队,candidate,090_UAF_DAY99_01,mixed,327,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
レナード,伦纳德,candidate,040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01,mixed,330,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
レベル４,第4层,candidate,040_UAF_DAY94_01 / 060_UAF_DAY96_01,mixed,332,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
レーザー,激光,candidate,090_UAF_DAY99_01,mixed,334,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ロケットモーター,火箭发动机,candidate,050_UAF_DAY95_01,mixed,335,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ローカルデータベース,本地数据库,candidate,060_UAF_DAY96_01,mixed,337,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ローゼンバーグ,罗森伯格,candidate,020_UAF_DAY91_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01,mixed,338,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
一ヶ月,一个月,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01,mixed,344,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
一同,众人,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01,mixed,345,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
上陸部隊,登陆部队,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01,mixed,350,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
中尉,中尉,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03,mixed,354,unscoped,40,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
中隊,中队,candidate,040_UAF_DAY94_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02,mixed,360,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
伍長,伍长,candidate,060_UAF_DAY96_01,mixed,375,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
低軌道衛星,低轨道卫星,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 090_UAF_DAY99_01,mixed,376,unscoped,8,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
低軌道観測衛星,低轨道观测卫星,candidate,090_UAF_DAY99_01,mixed,377,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
個中隊,个中队,candidate,040_UAF_DAY94_01 / 090_UAF_DAY99_01,mixed,380,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
個小隊,个小队,candidate,030_UAF_DAY93_01 / 090_UAF_DAY99_01,mixed,381,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
偵察衛星,侦察卫星,candidate,090_UAF_DAY99_01,mixed,384,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
儀杖隊,仪仗队,candidate,070_UAF_DAY97_01,mixed,385,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
先月,上个月,candidate,030_UAF_DAY93_01,mixed,386,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
光線級,光线级,candidate,020_UAF_DAY91_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01,mixed,387,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
入隊,入队,candidate,040_UAF_DAY94_01,mixed,388,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
全戦術機部隊,全战术机部队,candidate,090_UAF_DAY99_01 / 090_UAF_DAY99_02,mixed,389,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
全部隊,全部队,candidate,090_UAF_DAY99_01,mixed,390,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
准将,准将,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,396,unscoped,127,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
分遣隊,分遣队,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01,mixed,399,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
分隊編成,分队编成,candidate,060_UAF_DAY96_01,mixed,400,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
南太平洋,南太平洋,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01,mixed,417,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
友軍,友军,candidate,030_UAF_DAY93_01 / 090_UAF_DAY99_01,mixed,419,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
司令部,司令部,candidate,010_UAFプロローグ / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02,mixed,421,unscoped,12,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
各部隊指揮官,各部队指挥官,candidate,090_UAF_DAY99_01,mixed,424,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
合衆国,合众国,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,mixed,425,unscoped,23,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
合衆国海兵隊,合众国海军陆战队,candidate,100_UAF_DAY100_01,mixed,426,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
国連,联合国,candidate,010_UAFプロローグ / 020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01,mixed,434,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
国連統合参謀会議,联合国联合参谋会议,candidate,010_UAFプロローグ,mixed,437,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
国連軍,联合国军,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01,mixed,438,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
地上基地,地面基地,candidate,030_UAF_DAY93_01,mixed,439,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
地球,地球,candidate,010_UAFプロローグ / 080_UAF_DAY98_01,mixed,440,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
基地,基地,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01,mixed,441,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
声,声音,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01,mixed,443,unscoped,9,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
多分隊長,大概是队长,excluded,040_UAF_DAY94_01 / 080_UAF_DAY98_01,mixed,444,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大体作戦,大体作战,candidate,020_UAF_DAY91_01,mixed,452,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大規模作戦,大规模作战,candidate,090_UAF_DAY99_01,mixed,460,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
太平洋,太平洋,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01,mixed,464,unscoped,8,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女,女性,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 100_UAF_DAY100_01,mixed,465,unscoped,39,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女の子,女孩,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01,mixed,467,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子供,孩子,candidate,040_UAF_DAY94_01,mixed,475,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
小型種,小型种,candidate,090_UAF_DAY99_03,mixed,480,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
小隊,小队,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02,mixed,486,unscoped,9,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
少尉,少尉,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,mixed,491,unscoped,80,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
市民,市民,candidate,040_UAF_DAY94_01,mixed,509,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
帝国軍,帝国军,candidate,100_UAF_DAY100_01,mixed,517,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
弔銃隊,鸣枪队,candidate,080_UAF_DAY98_01,mixed,528,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
惑星,行星,candidate,090_UAF_DAY99_01 / 100_UAF_DAY100_01,mixed,539,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
我々海兵戦術機隊,我方海军陆战队战术机队,candidate,090_UAF_DAY99_01,mixed,541,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
我々海兵隊,我方海军陆战队,candidate,090_UAF_DAY99_01,mixed,542,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機,战术机,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,543,unscoped,83,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機分隊,战术机分队,candidate,040_UAF_DAY94_01,mixed,544,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機小隊,战术机小队,candidate,060_UAF_DAY96_01,mixed,545,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機母艦,战术机母舰,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01,mixed,546,unscoped,10,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機部隊,战术机部队,candidate,030_UAF_DAY93_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,547,unscoped,18,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機隊,战术机队,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03,mixed,548,unscoped,13,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術歩行戦闘機,战术机,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 050_UAF_DAY95_01 / 080_UAF_DAY98_01,mixed,549,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術歩行戦闘機隊,战术步行战斗机队,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 050_UAF_DAY95_01 / 080_UAF_DAY98_01,mixed,550,unscoped,7,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦車級,战车级,candidate,060_UAF_DAY96_01 / 090_UAF_DAY99_03,mixed,552,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
捜索隊,搜索队,candidate,020_UAF_DAY91_01,mixed,555,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
探検隊,探险队,candidate,020_UAF_DAY91_01,mixed,556,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
探索部隊,探索部队,candidate,040_UAF_DAY94_01,mixed,557,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
揚陸作戦,登陆作战,candidate,040_UAF_DAY94_01,mixed,558,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
援軍,援军,candidate,090_UAF_DAY99_01,mixed,559,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
攻略部隊,攻略部队,candidate,030_UAF_DAY93_01,mixed,563,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
整備兵,整备兵,candidate,090_UAF_DAY99_01,mixed,564,unscoped,10,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
敵本隊,敌本队,candidate,090_UAF_DAY99_01,mixed,566,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
日本帝国,日本帝国,candidate,040_UAF_DAY94_01 / 100_UAF_DAY100_01,mixed,579,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
本国,本国,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01,mixed,593,unscoped,9,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
本艦海兵隊,本舰海军陆战队,candidate,030_UAF_DAY93_01,mixed,594,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
機分隊,机分队,candidate,040_UAF_DAY94_01 / 050_UAF_DAY95_01,mixed,623,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
機械化装甲歩兵部隊,机械化装甲步兵部队,candidate,090_UAF_DAY99_03,mixed,624,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
歩兵小隊,步兵小队,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01,mixed,628,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
母艦戦術機隊,母舰战术机队,candidate,090_UAF_DAY99_01,mixed,631,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
母艦打撃群司令部,母舰打击群司令部,candidate,090_UAF_DAY99_01,mixed,632,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
決死隊,敢死队,candidate,030_UAF_DAY93_01,mixed,634,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
海兵分遣隊,海军陆战队分遣队,candidate,040_UAF_DAY94_01,mixed,640,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
